year,quintil_oecd,sex,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,5th Quintile,male,Very good,0.09888,133,1232,0.08220,0.11556
1995,5th Quintile,male,Good,0.44773,572,1232,0.41995,0.47550
1995,5th Quintile,male,Satisfactory,0.34471,409,1232,0.31816,0.37126
1995,5th Quintile,male,Poor,0.08866,118,1232,0.07278,0.10454
1995,5th Quintile,female,Very good,0.05652,90,1203,0.04346,0.06957
1995,5th Quintile,female,Good,0.44386,548,1203,0.41577,0.47195
1995,5th Quintile,female,Satisfactory,0.32107,368,1203,0.29467,0.34746
1995,5th Quintile,female,Poor,0.14723,158,1203,0.12720,0.16726
1995,5th Quintile,female,Bad,0.03132,39,1203,0.02147,0.04117
1996,1st Quintile,male,Very good,0.10062,134,1119,0.08299,0.11825
1996,1st Quintile,male,Good,0.36710,436,1119,0.33884,0.39535
1996,1st Quintile,male,Satisfactory,0.31700,332,1119,0.28972,0.34427
1996,1st Quintile,male,Poor,0.15184,156,1119,0.13080,0.17288
1996,1st Quintile,male,Bad,0.06345,61,1119,0.04916,0.07774
1996,1st Quintile,female,Very good,0.06835,124,1450,0.05535,0.08134
1996,1st Quintile,female,Good,0.31519,517,1450,0.29127,0.33911
1996,1st Quintile,female,Satisfactory,0.34405,478,1450,0.31959,0.36851
1996,1st Quintile,female,Poor,0.18924,249,1450,0.16907,0.20941
1996,1st Quintile,female,Bad,0.08317,82,1450,0.06896,0.09739
1996,2nd Quintile,male,Very good,0.07314,119,1202,0.05842,0.08787
1996,2nd Quintile,male,Good,0.38684,500,1202,0.35930,0.41438
1996,2nd Quintile,male,Satisfactory,0.37797,415,1202,0.35055,0.40539
1996,2nd Quintile,male,Poor,0.10811,124,1202,0.09055,0.12568
1996,2nd Quintile,male,Bad,0.05393,44,1202,0.04116,0.06671
1996,2nd Quintile,female,Very good,0.07020,132,1422,0.05691,0.08348
1996,2nd Quintile,female,Good,0.30630,505,1422,0.28233,0.33027
1996,2nd Quintile,female,Satisfactory,0.36870,495,1422,0.34361,0.39378
1996,2nd Quintile,female,Poor,0.20869,237,1422,0.18756,0.22982
1996,2nd Quintile,female,Bad,0.04611,53,1422,0.03521,0.05702
1996,3rd Quintile,male,Very good,0.08820,141,1316,0.07287,0.10353
1996,3rd Quintile,male,Good,0.39187,545,1316,0.36548,0.41825
1996,3rd Quintile,male,Satisfactory,0.37083,457,1316,0.34472,0.39693
1996,3rd Quintile,male,Poor,0.11708,136,1316,0.09971,0.13446
1996,3rd Quintile,male,Bad,0.03202,37,1316,0.02251,0.04154
1996,3rd Quintile,female,Very good,0.06644,101,1362,0.05321,0.07968
1996,3rd Quintile,female,Good,0.34740,524,1362,0.32210,0.37270
1996,3rd Quintile,female,Satisfactory,0.37123,496,1362,0.34556,0.39690
1996,3rd Quintile,female,Poor,0.16936,190,1362,0.14943,0.18929
1996,3rd Quintile,female,Bad,0.04557,51,1362,0.03449,0.05665
1996,4th Quintile,male,Very good,0.08222,130,1374,0.06768,0.09675
1996,4th Quintile,male,Good,0.42008,593,1374,0.39398,0.44619
1996,4th Quintile,male,Satisfactory,0.36579,483,1374,0.34031,0.39126
1996,4th Quintile,male,Poor,0.10692,134,1374,0.09058,0.12327
1996,4th Quintile,male,Bad,0.02499,34,1374,0.01673,0.03325
1996,4th Quintile,female,Very good,0.10201,135,1334,0.08576,0.11825
1996,4th Quintile,female,Good,0.37944,543,1334,0.35339,0.40549
1996,4th Quintile,female,Satisfactory,0.36029,444,1334,0.33452,0.38607
1996,4th Quintile,female,Poor,0.12469,175,1334,0.10696,0.14243
1996,4th Quintile,female,Bad,0.03357,37,1334,0.02390,0.04324
1996,5th Quintile,male,Very good,0.08994,138,1239,0.07400,0.10588
1996,5th Quintile,male,Good,0.45743,596,1239,0.42967,0.48518
1996,5th Quintile,male,Satisfactory,0.30710,371,1239,0.28140,0.33279
1996,5th Quintile,male,Poor,0.11926,134,1239,0.10121,0.13731
1996,5th Quintile,female,Very good,0.10258,134,1143,0.08498,0.12018
1996,5th Quintile,female,Good,0.38441,475,1143,0.35619,0.41262
1996,5th Quintile,female,Satisfactory,0.34339,380,1143,0.31585,0.37093
1996,5th Quintile,female,Poor,0.14639,154,1143,0.12589,0.16689
1997,1st Quintile,male,Very good,0.10440,129,1032,0.08574,0.12307
1997,1st Quintile,male,Good,0.38637,428,1032,0.35665,0.41610
1997,1st Quintile,male,Satisfactory,0.30545,295,1032,0.27734,0.33357
1997,1st Quintile,male,Poor,0.14680,132,1032,0.12520,0.16841
1997,1st Quintile,male,Bad,0.05697,48,1032,0.04282,0.07112
1997,1st Quintile,female,Very good,0.05653,99,1352,0.04421,0.06884
1997,1st Quintile,female,Good,0.32282,522,1352,0.29788,0.34775
1997,1st Quintile,female,Satisfactory,0.35283,425,1352,0.32735,0.37831
1997,1st Quintile,female,Poor,0.19625,221,1352,0.17507,0.21742
1997,1st Quintile,female,Bad,0.07158,85,1352,0.05783,0.08532
1997,2nd Quintile,male,Very good,0.08640,132,1286,0.07103,0.10176
1997,2nd Quintile,male,Good,0.37021,558,1286,0.34380,0.39661
1997,2nd Quintile,male,Satisfactory,0.36928,409,1286,0.34289,0.39566
1997,2nd Quintile,male,Poor,0.12072,136,1286,0.10290,0.13853
1997,2nd Quintile,male,Bad,0.05341,51,1286,0.04111,0.06570
1997,2nd Quintile,female,Very good,0.06029,97,1453,0.04804,0.07253
1997,2nd Quintile,female,Good,0.31849,555,1453,0.29452,0.34245
1997,2nd Quintile,female,Satisfactory,0.38708,521,1453,0.36203,0.41213
1997,2nd Quintile,female,Poor,0.16580,215,1453,0.14667,0.18493
1997,2nd Quintile,female,Bad,0.06835,65,1453,0.05537,0.08133
1997,3rd Quintile,male,Very good,0.09578,125,1281,0.07965,0.11190
1997,3rd Quintile,male,Good,0.40239,571,1281,0.37552,0.42925
1997,3rd Quintile,male,Satisfactory,0.34176,405,1281,0.31577,0.36774
1997,3rd Quintile,male,Poor,0.12807,147,1281,0.10976,0.14638
1997,3rd Quintile,male,Bad,0.03201,33,1281,0.02237,0.04165
1997,3rd Quintile,female,Very good,0.07778,107,1339,0.06343,0.09214
1997,3rd Quintile,female,Good,0.34393,523,1339,0.31848,0.36938
1997,3rd Quintile,female,Satisfactory,0.36235,477,1339,0.33659,0.38810
1997,3rd Quintile,female,Poor,0.17258,188,1339,0.15233,0.19283
1997,3rd Quintile,female,Bad,0.04336,44,1339,0.03245,0.05427
1997,4th Quintile,male,Very good,0.07944,131,1345,0.06498,0.09390
1997,4th Quintile,male,Good,0.42022,612,1345,0.39383,0.44661
1997,4th Quintile,male,Satisfactory,0.35843,428,1345,0.33280,0.38407
1997,4th Quintile,male,Poor,0.11345,142,1345,0.09650,0.13041
1997,4th Quintile,male,Bad,0.02846,32,1345,0.01957,0.03735
1997,4th Quintile,female,Very good,0.09471,111,1309,0.07885,0.11058
1997,4th Quintile,female,Good,0.39397,562,1309,0.36749,0.42045
1997,4th Quintile,female,Satisfactory,0.32976,417,1309,0.30428,0.35524
1997,4th Quintile,female,Poor,0.14864,176,1309,0.12936,0.16792
1997,4th Quintile,female,Bad,0.03291,43,1309,0.02324,0.04258
1997,5th Quintile,male,Very good,0.09912,136,1228,0.08240,0.11584
1997,5th Quintile,male,Good,0.46796,604,1228,0.44004,0.49588
1997,5th Quintile,male,Satisfactory,0.32111,382,1228,0.29498,0.34723
1997,5th Quintile,male,Poor,0.08631,106,1228,0.07060,0.10202
1997,5th Quintile,female,Very good,0.08822,105,1132,0.07169,0.10475
1997,5th Quintile,female,Good,0.39789,494,1132,0.36936,0.42642
1997,5th Quintile,female,Satisfactory,0.36355,401,1132,0.33551,0.39158
1997,5th Quintile,female,Poor,0.13002,132,1132,0.11042,0.14963
1998,1st Quintile,male,Very good,0.12132,141,1031,0.10138,0.14126
1998,1st Quintile,male,Good,0.37623,424,1031,0.34664,0.40581
1998,1st Quintile,male,Satisfactory,0.32622,294,1031,0.29759,0.35485
1998,1st Quintile,male,Poor,0.11661,123,1031,0.09701,0.13621
1998,1st Quintile,male,Bad,0.05963,49,1031,0.04516,0.07409
1998,1st Quintile,female,Very good,0.08450,110,1301,0.06938,0.09962
1998,1st Quintile,female,Good,0.34894,504,1301,0.32303,0.37485
1998,1st Quintile,female,Satisfactory,0.31525,398,1301,0.29000,0.34051
1998,1st Quintile,female,Poor,0.16295,209,1301,0.14288,0.18303
1998,1st Quintile,female,Bad,0.08835,80,1301,0.07292,0.10378
1998,2nd Quintile,male,Very good,0.08362,118,1179,0.06781,0.09942
1998,2nd Quintile,male,Good,0.40661,512,1179,0.37856,0.43466
1998,2nd Quintile,male,Satisfactory,0.33422,369,1179,0.30728,0.36116
1998,2nd Quintile,male,Poor,0.13567,137,1179,0.11611,0.15522
1998,2nd Quintile,male,Bad,0.03988,43,1179,0.02871,0.05106
1998,2nd Quintile,female,Very good,0.07713,110,1324,0.06276,0.09151
1998,2nd Quintile,female,Good,0.33682,514,1324,0.31135,0.36229
1998,2nd Quintile,female,Satisfactory,0.33684,438,1324,0.31137,0.36231
1998,2nd Quintile,female,Poor,0.18149,203,1324,0.16072,0.20226
1998,2nd Quintile,female,Bad,0.06772,59,1324,0.05418,0.08126
1998,3rd Quintile,male,Very good,0.07670,116,1240,0.06188,0.09152
1998,3rd Quintile,male,Good,0.40068,552,1240,0.37339,0.42797
1998,3rd Quintile,male,Satisfactory,0.34936,392,1240,0.32281,0.37591
1998,3rd Quintile,male,Poor,0.13280,140,1240,0.11390,0.15169
1998,3rd Quintile,male,Bad,0.04046,40,1240,0.02949,0.05144
1998,3rd Quintile,female,Very good,0.05775,90,1337,0.04524,0.07026
1998,3rd Quintile,female,Good,0.33755,540,1337,0.31219,0.36290
1998,3rd Quintile,female,Satisfactory,0.39426,478,1337,0.36806,0.42047
1998,3rd Quintile,female,Poor,0.15613,175,1337,0.13667,0.17559
1998,3rd Quintile,female,Bad,0.05431,54,1337,0.04216,0.06646
1998,4th Quintile,male,Very good,0.09676,139,1287,0.08060,0.11292
1998,4th Quintile,male,Good,0.44423,592,1287,0.41708,0.47139
1998,4th Quintile,male,Satisfactory,0.31748,414,1287,0.29203,0.34292
1998,4th Quintile,male,Poor,0.12235,142,1287,0.10444,0.14026
1998,4th Quintile,female,Very good,0.09962,125,1285,0.08324,0.11600
1998,4th Quintile,female,Good,0.40547,563,1285,0.37862,0.43233
1998,4th Quintile,female,Satisfactory,0.31750,401,1285,0.29203,0.34296
1998,4th Quintile,female,Poor,0.13598,150,1285,0.11723,0.15473
1998,4th Quintile,female,Bad,0.04143,46,1285,0.03053,0.05234
1998,5th Quintile,male,Very good,0.10277,117,1163,0.08531,0.12023
1998,5th Quintile,male,Good,0.46058,581,1163,0.43192,0.48924
1998,5th Quintile,male,Satisfactory,0.30824,360,1163,0.28169,0.33479
1998,5th Quintile,male,Poor,0.10806,105,1163,0.09021,0.12591
1998,5th Quintile,female,Very good,0.08341,111,1089,0.06698,0.09984
1998,5th Quintile,female,Good,0.39218,485,1089,0.36317,0.42120
1998,5th Quintile,female,Satisfactory,0.36647,358,1089,0.33784,0.39510
1998,5th Quintile,female,Poor,0.14185,135,1089,0.12111,0.16258
1999,1st Quintile,male,Very good,0.12675,140,1136,0.10740,0.14611
1999,1st Quintile,male,Good,0.39256,466,1136,0.36415,0.42097
1999,1st Quintile,male,Satisfactory,0.29996,332,1136,0.27330,0.32662
1999,1st Quintile,male,Poor,0.13434,148,1136,0.11450,0.15418
1999,1st Quintile,male,Bad,0.04638,50,1136,0.03415,0.05862
1999,1st Quintile,female,Very good,0.08283,128,1454,0.06865,0.09700
1999,1st Quintile,female,Good,0.33305,544,1454,0.30882,0.35729
1999,1st Quintile,female,Satisfactory,0.32610,468,1454,0.30199,0.35020
1999,1st Quintile,female,Poor,0.17990,236,1454,0.16015,0.19965
1999,1st Quintile,female,Bad,0.07813,78,1454,0.06433,0.09192
1999,2nd Quintile,male,Very good,0.07162,122,1377,0.05799,0.08524
1999,2nd Quintile,male,Good,0.41052,591,1377,0.38452,0.43651
1999,2nd Quintile,male,Satisfactory,0.34507,464,1377,0.31995,0.37019
1999,2nd Quintile,male,Poor,0.12974,153,1377,0.11199,0.14750
1999,2nd Quintile,male,Bad,0.04305,47,1377,0.03233,0.05378
1999,2nd Quintile,female,Very good,0.07204,114,1488,0.05890,0.08518
1999,2nd Quintile,female,Good,0.34306,592,1488,0.31893,0.36719
1999,2nd Quintile,female,Satisfactory,0.34974,503,1488,0.32550,0.37398
1999,2nd Quintile,female,Poor,0.16098,203,1488,0.14230,0.17966
1999,2nd Quintile,female,Bad,0.07418,76,1488,0.06086,0.08750
1999,3rd Quintile,male,Very good,0.07371,113,1362,0.05983,0.08759
1999,3rd Quintile,male,Good,0.39665,573,1362,0.37066,0.42264
1999,3rd Quintile,male,Satisfactory,0.37235,483,1362,0.34667,0.39804
1999,3rd Quintile,male,Poor,0.10870,140,1362,0.09216,0.12523
1999,3rd Quintile,male,Bad,0.04859,53,1362,0.03717,0.06001
1999,3rd Quintile,female,Very good,0.07881,115,1458,0.06498,0.09265
1999,3rd Quintile,female,Good,0.35715,586,1458,0.33254,0.38175
1999,3rd Quintile,female,Satisfactory,0.35498,499,1458,0.33041,0.37955
1999,3rd Quintile,female,Poor,0.17533,210,1458,0.15580,0.19485
1999,3rd Quintile,female,Bad,0.03373,48,1458,0.02446,0.04300
1999,4th Quintile,male,Very good,0.10493,158,1372,0.08871,0.12115
1999,4th Quintile,male,Good,0.40299,583,1372,0.37702,0.42895
1999,4th Quintile,male,Satisfactory,0.33611,439,1372,0.31110,0.36111
1999,4th Quintile,male,Poor,0.13336,157,1372,0.11537,0.15136
1999,4th Quintile,male,Bad,0.02261,35,1372,0.01474,0.03048
1999,4th Quintile,female,Very good,0.08910,129,1387,0.07410,0.10410
1999,4th Quintile,female,Good,0.37521,560,1387,0.34972,0.40070
1999,4th Quintile,female,Satisfactory,0.33558,464,1387,0.31072,0.36044
1999,4th Quintile,female,Poor,0.16217,190,1387,0.14276,0.18157
1999,4th Quintile,female,Bad,0.03794,44,1387,0.02788,0.04800
1999,5th Quintile,male,Very good,0.09781,139,1347,0.08194,0.11368
1999,5th Quintile,male,Good,0.48616,669,1347,0.45946,0.51286
1999,5th Quintile,male,Satisfactory,0.29923,395,1347,0.27477,0.32369
1999,5th Quintile,male,Poor,0.08719,113,1347,0.07212,0.10226
1999,5th Quintile,male,Bad,0.02961,31,1347,0.02055,0.03867
1999,5th Quintile,female,Very good,0.10519,139,1233,0.08806,0.12232
1999,5th Quintile,female,Good,0.38941,523,1233,0.36218,0.41664
1999,5th Quintile,female,Satisfactory,0.34471,413,1233,0.31817,0.37125
1999,5th Quintile,female,Poor,0.13325,158,1233,0.11428,0.15223
2000,1st Quintile,male,Very good,0.10903,128,1121,0.09077,0.12728
2000,1st Quintile,male,Good,0.37388,451,1121,0.34554,0.40221
2000,1st Quintile,male,Satisfactory,0.31911,334,1121,0.29181,0.34641
2000,1st Quintile,male,Poor,0.14795,159,1121,0.12715,0.16874
2000,1st Quintile,male,Bad,0.05004,49,1121,0.03727,0.06281
2000,1st Quintile,female,Very good,0.06634,108,1456,0.05355,0.07912
2000,1st Quintile,female,Good,0.31507,533,1456,0.29120,0.33894
2000,1st Quintile,female,Satisfactory,0.36956,502,1456,0.34475,0.39436
2000,1st Quintile,female,Poor,0.18379,242,1456,0.16388,0.20369
2000,1st Quintile,female,Bad,0.06525,71,1456,0.05256,0.07794
2000,2nd Quintile,male,Very good,0.08957,122,1297,0.07403,0.10512
2000,2nd Quintile,male,Good,0.36583,513,1297,0.33961,0.39206
2000,2nd Quintile,male,Satisfactory,0.36472,458,1297,0.33852,0.39093
2000,2nd Quintile,male,Poor,0.13627,157,1297,0.11759,0.15495
2000,2nd Quintile,male,Bad,0.04360,47,1297,0.03248,0.05472
2000,2nd Quintile,female,Very good,0.07312,113,1442,0.05967,0.08656
2000,2nd Quintile,female,Good,0.31039,525,1442,0.28650,0.33427
2000,2nd Quintile,female,Satisfactory,0.38402,516,1442,0.35890,0.40913
2000,2nd Quintile,female,Poor,0.18915,235,1442,0.16893,0.20937
2000,2nd Quintile,female,Bad,0.04333,53,1442,0.03282,0.05384
2000,3rd Quintile,male,Very good,0.06846,103,1346,0.05496,0.08195
2000,3rd Quintile,male,Good,0.42920,575,1346,0.40275,0.45565
2000,3rd Quintile,male,Satisfactory,0.35864,477,1346,0.33301,0.38427
2000,3rd Quintile,male,Poor,0.11709,154,1346,0.09991,0.13428
2000,3rd Quintile,male,Bad,0.02662,37,1346,0.01801,0.03522
2000,3rd Quintile,female,Very good,0.06539,93,1386,0.05237,0.07841
2000,3rd Quintile,female,Good,0.37837,574,1386,0.35283,0.40391
2000,3rd Quintile,female,Satisfactory,0.36488,482,1386,0.33953,0.39023
2000,3rd Quintile,female,Poor,0.15262,192,1386,0.13368,0.17156
2000,3rd Quintile,female,Bad,0.03875,45,1386,0.02858,0.04891
2000,4th Quintile,male,Very good,0.09051,139,1353,0.07521,0.10580
2000,4th Quintile,male,Good,0.43428,615,1353,0.40786,0.46071
2000,4th Quintile,male,Satisfactory,0.33184,425,1353,0.30674,0.35694
2000,4th Quintile,male,Poor,0.11493,137,1353,0.09793,0.13193
2000,4th Quintile,male,Bad,0.02844,37,1353,0.01958,0.03730
2000,4th Quintile,female,Very good,0.07692,113,1332,0.06260,0.09123
2000,4th Quintile,female,Good,0.36786,553,1332,0.34195,0.39376
2000,4th Quintile,female,Satisfactory,0.37429,464,1332,0.34829,0.40029
2000,4th Quintile,female,Poor,0.14152,161,1332,0.12279,0.16024
2000,4th Quintile,female,Bad,0.03942,41,1332,0.02897,0.04988
2000,5th Quintile,male,Very good,0.11407,151,1284,0.09668,0.13147
