year,bula_h,quintil_oecd,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Baden-Wuerttemberg,3rd Quintile,Good,0.37802,140,333,0.32586,0.43018
1992,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.29923,92,333,0.24997,0.34849
1992,Baden-Wuerttemberg,3rd Quintile,Poor,0.14278,42,333,0.10515,0.18041
1992,Baden-Wuerttemberg,4th Quintile,Very good,0.16011,77,440,0.12581,0.19442
1992,Baden-Wuerttemberg,4th Quintile,Good,0.37987,180,440,0.33447,0.42528
1992,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.30671,128,440,0.26357,0.34984
1992,Baden-Wuerttemberg,4th Quintile,Poor,0.09322,55,440,0.06602,0.12042
1992,Baden-Wuerttemberg,5th Quintile,Very good,0.13107,63,424,0.09891,0.16323
1992,Baden-Wuerttemberg,5th Quintile,Good,0.44705,189,424,0.39967,0.49443
1992,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.29619,133,424,0.25268,0.33970
1992,Baden-Wuerttemberg,5th Quintile,Poor,0.09216,39,424,0.06459,0.11972
1992,Bavaria,1st Quintile,Good,0.22901,52,111,0.15048,0.30753
1992,Bavaria,1st Quintile,Satisfactory,0.36904,59,111,0.27887,0.45922
1992,Bavaria,2nd Quintile,Very good,0.13846,38,193,0.08960,0.18731
1992,Bavaria,2nd Quintile,Good,0.33060,94,193,0.26406,0.39715
1992,Bavaria,2nd Quintile,Satisfactory,0.34469,61,193,0.27747,0.41192
1992,Bavaria,3rd Quintile,Very good,0.13829,53,287,0.09828,0.17830
1992,Bavaria,3rd Quintile,Good,0.36905,125,287,0.31312,0.42497
1992,Bavaria,3rd Quintile,Satisfactory,0.35455,109,287,0.29910,0.40999
1992,Bavaria,4th Quintile,Very good,0.15888,81,465,0.12561,0.19214
1992,Bavaria,4th Quintile,Good,0.42943,211,465,0.38439,0.47447
1992,Bavaria,4th Quintile,Satisfactory,0.28029,139,465,0.23942,0.32116
1992,Bavaria,4th Quintile,Poor,0.08240,34,465,0.05738,0.10741
1992,Bavaria,5th Quintile,Very good,0.13543,72,404,0.10202,0.16884
1992,Bavaria,5th Quintile,Good,0.46294,185,404,0.41425,0.51162
1992,Bavaria,5th Quintile,Satisfactory,0.26626,106,404,0.22310,0.30941
1992,Bavaria,5th Quintile,Poor,0.11295,41,404,0.08205,0.14386
1992,Berlin,1st Quintile,Good,0.43947,51,83,0.33205,0.54690
1992,Berlin,1st Quintile,Satisfactory,0.20596,32,83,0.11843,0.29349
1992,Berlin,2nd Quintile,Good,0.41187,54,54,0.27936,0.54438
1992,Berlin,3rd Quintile,Good,0.34569,53,87,0.24517,0.44621
1992,Berlin,3rd Quintile,Satisfactory,0.32280,34,87,0.22398,0.42161
1992,Berlin,4th Quintile,Good,0.33533,43,77,0.22919,0.44147
1992,Berlin,4th Quintile,Satisfactory,0.35544,34,77,0.24783,0.46305
1992,Berlin,5th Quintile,Good,0.37868,42,75,0.26816,0.48920
1992,Berlin,5th Quintile,Satisfactory,0.31790,33,75,0.21180,0.42399
1992,Brandenburg,1st Quintile,Very good,0.13452,45,248,0.09197,0.17707
1992,Brandenburg,1st Quintile,Good,0.36363,105,248,0.30363,0.42362
1992,Brandenburg,1st Quintile,Satisfactory,0.37859,98,248,0.31810,0.43908
1992,Brandenburg,2nd Quintile,Very good,0.15443,34,174,0.10058,0.20828
1992,Brandenburg,2nd Quintile,Good,0.48131,94,174,0.40685,0.55577
1992,Brandenburg,2nd Quintile,Satisfactory,0.28194,46,174,0.21489,0.34899
1992,Brandenburg,3rd Quintile,Good,0.46674,50,81,0.35741,0.57606
1992,Brandenburg,3rd Quintile,Satisfactory,0.28469,31,81,0.18580,0.38357
1992,Mecklenburg-Western Pomerania,1st Quintile,Good,0.42857,71,117,0.33852,0.51863
1992,Mecklenburg-Western Pomerania,1st Quintile,Satisfactory,0.29282,46,117,0.21000,0.37563
1992,Mecklenburg-Western Pomerania,2nd Quintile,Good,0.51407,53,53,0.37823,0.64992
1992,Mecklenburg-Western Pomerania,3rd Quintile,Good,0.54197,53,53,0.40655,0.67739
1992,Saxony,1st Quintile,Very good,0.10787,66,498,0.08060,0.13515
1992,Saxony,1st Quintile,Good,0.34339,211,498,0.30165,0.38514
1992,Saxony,1st Quintile,Satisfactory,0.36818,164,498,0.32578,0.41058
1992,Saxony,1st Quintile,Poor,0.14252,57,498,0.11179,0.17326
1992,Saxony,2nd Quintile,Very good,0.15899,52,310,0.11822,0.19976
1992,Saxony,2nd Quintile,Good,0.43733,156,310,0.38202,0.49265
1992,Saxony,2nd Quintile,Satisfactory,0.31190,102,310,0.26025,0.36356
1992,Saxony,3rd Quintile,Good,0.50468,96,146,0.42330,0.58606
1992,Saxony,3rd Quintile,Satisfactory,0.26157,50,146,0.19003,0.33310
1992,Saxony,4th Quintile,Good,0.47242,34,34,0.30208,0.64276
1992,Saxony-Anhalt,1st Quintile,Very good,0.14760,37,256,0.10406,0.19114
1992,Saxony-Anhalt,1st Quintile,Good,0.27898,90,256,0.22393,0.33403
1992,Saxony-Anhalt,1st Quintile,Satisfactory,0.30444,85,256,0.24796,0.36092
1992,Saxony-Anhalt,1st Quintile,Poor,0.16110,44,256,0.11598,0.20622
1992,Saxony-Anhalt,2nd Quintile,Very good,0.17630,51,256,0.12953,0.22308
1992,Saxony-Anhalt,2nd Quintile,Good,0.42158,133,256,0.36097,0.48219
1992,Saxony-Anhalt,2nd Quintile,Satisfactory,0.28909,72,256,0.23345,0.34473
1992,Saxony-Anhalt,3rd Quintile,Good,0.50682,74,110,0.41296,0.60067
1992,Saxony-Anhalt,3rd Quintile,Satisfactory,0.25361,36,110,0.17193,0.33528
1992,Thuringa,1st Quintile,Very good,0.12759,41,282,0.08858,0.16659
1992,Thuringa,1st Quintile,Good,0.35089,123,282,0.29509,0.40669
1992,Thuringa,1st Quintile,Satisfactory,0.30657,83,282,0.25266,0.36048
1992,Thuringa,1st Quintile,Poor,0.13688,35,282,0.09669,0.17707
1992,Thuringa,2nd Quintile,Very good,0.13144,36,211,0.08574,0.17714
1992,Thuringa,2nd Quintile,Good,0.50690,120,211,0.43928,0.57452
1992,Thuringa,2nd Quintile,Satisfactory,0.22617,55,211,0.16959,0.28276
1992,Thuringa,3rd Quintile,Good,0.53621,59,59,0.40787,0.66455
1994,Schleswig-Holstein,4th Quintile,Good,0.39471,32,32,0.22264,0.56677
1994,Lower Saxony,1st Quintile,Good,0.24404,55,147,0.17436,0.31371
1994,Lower Saxony,1st Quintile,Satisfactory,0.29851,52,147,0.22428,0.37273
1994,Lower Saxony,1st Quintile,Poor,0.26407,40,147,0.19257,0.33558
1994,Lower Saxony,2nd Quintile,Good,0.35997,55,110,0.26986,0.45008
1994,Lower Saxony,2nd Quintile,Satisfactory,0.31795,55,110,0.23052,0.40537
1994,Lower Saxony,3rd Quintile,Good,0.43478,80,139,0.35207,0.51749
1994,Lower Saxony,3rd Quintile,Satisfactory,0.31774,59,139,0.24005,0.39542
1994,Lower Saxony,4th Quintile,Good,0.44241,101,175,0.36861,0.51621
1994,Lower Saxony,4th Quintile,Satisfactory,0.31395,74,175,0.24499,0.38291
1994,Lower Saxony,5th Quintile,Good,0.41335,86,172,0.33954,0.48716
1994,Lower Saxony,5th Quintile,Satisfactory,0.36503,86,172,0.29287,0.43719
1994,North Rhine-Westphalia,1st Quintile,Very good,0.09551,59,432,0.06776,0.12326
1994,North Rhine-Westphalia,1st Quintile,Good,0.33141,179,432,0.28697,0.37585
1994,North Rhine-Westphalia,1st Quintile,Satisfactory,0.25755,101,432,0.21627,0.29884
1994,North Rhine-Westphalia,1st Quintile,Poor,0.23108,93,432,0.19128,0.27087
1994,North Rhine-Westphalia,2nd Quintile,Very good,0.08225,52,463,0.05720,0.10730
1994,North Rhine-Westphalia,2nd Quintile,Good,0.37799,201,463,0.33378,0.42221
1994,North Rhine-Westphalia,2nd Quintile,Satisfactory,0.34483,151,463,0.30149,0.38817
1994,North Rhine-Westphalia,2nd Quintile,Poor,0.14147,59,463,0.10969,0.17325
1994,North Rhine-Westphalia,3rd Quintile,Very good,0.09041,48,451,0.06391,0.11691
1994,North Rhine-Westphalia,3rd Quintile,Good,0.38630,193,451,0.34131,0.43128
1994,North Rhine-Westphalia,3rd Quintile,Satisfactory,0.32539,141,451,0.28210,0.36868
1994,North Rhine-Westphalia,3rd Quintile,Poor,0.15853,69,451,0.12479,0.19228
1994,North Rhine-Westphalia,4th Quintile,Very good,0.10813,63,490,0.08061,0.13566
1994,North Rhine-Westphalia,4th Quintile,Good,0.36551,183,490,0.32283,0.40819
1994,North Rhine-Westphalia,4th Quintile,Satisfactory,0.33084,165,490,0.28913,0.37254
1994,North Rhine-Westphalia,4th Quintile,Poor,0.17281,79,490,0.13930,0.20632
1994,North Rhine-Westphalia,5th Quintile,Very good,0.08884,53,519,0.06434,0.11334
1994,North Rhine-Westphalia,5th Quintile,Good,0.38954,217,519,0.34754,0.43153
1994,North Rhine-Westphalia,5th Quintile,Satisfactory,0.35481,175,519,0.31361,0.39601
1994,North Rhine-Westphalia,5th Quintile,Poor,0.15315,74,519,0.12213,0.18416
1994,Hesse,1st Quintile,Good,0.36617,65,65,0.24814,0.48420
1994,Hesse,2nd Quintile,Good,0.35773,63,110,0.26774,0.44771
1994,Hesse,2nd Quintile,Satisfactory,0.43106,47,110,0.33809,0.52403
1994,Hesse,3rd Quintile,Good,0.42935,88,136,0.34585,0.51285
1994,Hesse,3rd Quintile,Satisfactory,0.25215,48,136,0.17890,0.32540
1994,Hesse,4th Quintile,Good,0.41908,75,124,0.33188,0.50628
1994,Hesse,4th Quintile,Satisfactory,0.30895,49,124,0.22729,0.39061
1994,Hesse,5th Quintile,Good,0.46080,115,215,0.39401,0.52758
1994,Hesse,5th Quintile,Satisfactory,0.27234,69,215,0.21269,0.33198
1994,Hesse,5th Quintile,Poor,0.13289,31,215,0.08741,0.17837
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Good,0.26640,41,78,0.16766,0.36514
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Satisfactory,0.40340,37,78,0.29383,0.51298
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Good,0.46453,60,60,0.33727,0.59179
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.39157,47,83,0.28592,0.49721
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.34557,36,83,0.24264,0.44850
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Good,0.38438,62,107,0.29178,0.47699
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Satisfactory,0.30468,45,107,0.21706,0.39230
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Good,0.40064,53,87,0.29707,0.50421
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Satisfactory,0.31794,34,87,0.21952,0.41637
1994,Baden-Wuerttemberg,1st Quintile,Very good,0.07306,42,281,0.04258,0.10355
1994,Baden-Wuerttemberg,1st Quintile,Good,0.32201,107,281,0.26728,0.37674
1994,Baden-Wuerttemberg,1st Quintile,Satisfactory,0.30646,79,281,0.25246,0.36046
1994,Baden-Wuerttemberg,1st Quintile,Poor,0.20861,53,281,0.16102,0.25621
1994,Baden-Wuerttemberg,2nd Quintile,Very good,0.09983,33,281,0.06472,0.13494
1994,Baden-Wuerttemberg,2nd Quintile,Good,0.36070,134,281,0.30445,0.41695
1994,Baden-Wuerttemberg,2nd Quintile,Satisfactory,0.33260,77,281,0.27741,0.38779
1994,Baden-Wuerttemberg,2nd Quintile,Poor,0.13246,37,281,0.09275,0.17217
1994,Baden-Wuerttemberg,3rd Quintile,Very good,0.09868,46,347,0.06726,0.13011
1994,Baden-Wuerttemberg,3rd Quintile,Good,0.37863,145,347,0.32752,0.42973
1994,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.33926,109,347,0.28937,0.38915
1994,Baden-Wuerttemberg,3rd Quintile,Poor,0.14728,47,347,0.10994,0.18462
1994,Baden-Wuerttemberg,4th Quintile,Good,0.42404,152,327,0.37039,0.47769
1994,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.33032,118,327,0.27926,0.38138
1994,Baden-Wuerttemberg,4th Quintile,Poor,0.14713,57,327,0.10868,0.18559
1994,Baden-Wuerttemberg,5th Quintile,Very good,0.07416,41,402,0.04851,0.09981
1994,Baden-Wuerttemberg,5th Quintile,Good,0.40373,173,402,0.35570,0.45175
1994,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.40128,148,402,0.35331,0.44926
1994,Baden-Wuerttemberg,5th Quintile,Poor,0.09982,40,402,0.07048,0.12916
1994,Bavaria,1st Quintile,Good,0.18961,56,159,0.12848,0.25073
1994,Bavaria,1st Quintile,Satisfactory,0.44220,68,159,0.36476,0.51964
1994,Bavaria,1st Quintile,Poor,0.21098,35,159,0.14736,0.27460
1994,Bavaria,2nd Quintile,Good,0.37983,104,211,0.31419,0.44548
1994,Bavaria,2nd Quintile,Satisfactory,0.33171,75,211,0.26803,0.39539
1994,Bavaria,2nd Quintile,Poor,0.14629,32,211,0.09850,0.19409
1994,Bavaria,3rd Quintile,Very good,0.12033,56,292,0.08294,0.15771
1994,Bavaria,3rd Quintile,Good,0.36339,129,292,0.30812,0.41865
1994,Bavaria,3rd Quintile,Satisfactory,0.35705,107,292,0.30200,0.41210
1994,Bavaria,4th Quintile,Very good,0.08850,41,369,0.05948,0.11752
1994,Bavaria,4th Quintile,Good,0.38575,148,369,0.33601,0.43548
1994,Bavaria,4th Quintile,Satisfactory,0.37658,132,369,0.32707,0.42608
1994,Bavaria,4th Quintile,Poor,0.12554,48,369,0.09169,0.15940
1994,Bavaria,5th Quintile,Very good,0.12916,60,420,0.09705,0.16127
1994,Bavaria,5th Quintile,Good,0.43940,197,420,0.39187,0.48692
1994,Bavaria,5th Quintile,Satisfactory,0.27988,111,420,0.23690,0.32287
1994,Bavaria,5th Quintile,Poor,0.12465,52,420,0.09302,0.15628
1994,Berlin,2nd Quintile,Good,0.31413,39,39,0.16655,0.46172
1994,Berlin,3rd Quintile,Good,0.28316,43,79,0.18317,0.38314
1994,Berlin,3rd Quintile,Satisfactory,0.35801,36,79,0.25162,0.46441
1994,Berlin,4th Quintile,Good,0.35350,46,93,0.25581,0.45118
1994,Berlin,4th Quintile,Satisfactory,0.38852,47,93,0.28892,0.48812
1994,Berlin,5th Quintile,Good,0.33695,39,75,0.22926,0.44465
1994,Berlin,5th Quintile,Satisfactory,0.33484,36,75,0.22731,0.44237
1994,Brandenburg,1st Quintile,Good,0.32535,54,104,0.23487,0.41583
1994,Brandenburg,1st Quintile,Satisfactory,0.38150,50,104,0.28769,0.47531
1994,Brandenburg,2nd Quintile,Good,0.25408,48,122,0.17651,0.33165
1994,Brandenburg,2nd Quintile,Satisfactory,0.49132,74,122,0.40224,0.58040
1994,Brandenburg,3rd Quintile,Good,0.33059,51,111,0.24268,0.41850
1994,Brandenburg,3rd Quintile,Satisfactory,0.43924,60,111,0.34649,0.53198
1994,Brandenburg,4th Quintile,Good,0.45480,42,42,0.30238,0.60723
1994,Mecklenburg-Western Pomerania,1st Quintile,Satisfactory,0.35751,37,37,0.20095,0.51407
1994,Mecklenburg-Western Pomerania,2nd Quintile,Good,0.43609,61,107,0.34169,0.53050
1994,Mecklenburg-Western Pomerania,2nd Quintile,Satisfactory,0.37078,46,107,0.27883,0.46273
1994,Mecklenburg-Western Pomerania,3rd Quintile,Good,0.52883,45,45,0.38134,0.67633
1994,Mecklenburg-Western Pomerania,4th Quintile,Good,0.57828,34,34,0.40979,0.74678
1994,Saxony,1st Quintile,Good,0.30892,106,262,0.25287,0.36498
1994,Saxony,1st Quintile,Satisfactory,0.38439,111,262,0.32537,0.44341
1994,Saxony,1st Quintile,Poor,0.16697,45,262,0.12172,0.21221
1994,Saxony,2nd Quintile,Very good,0.10041,39,340,0.06841,0.13240
1994,Saxony,2nd Quintile,Good,0.38669,149,340,0.33485,0.43853
1994,Saxony,2nd Quintile,Satisfactory,0.36905,119,340,0.31768,0.42042
1994,Saxony,2nd Quintile,Poor,0.11929,33,340,0.08479,0.15380
1994,Saxony,3rd Quintile,Good,0.43325,111,202,0.36474,0.50175
1994,Saxony,3rd Quintile,Satisfactory,0.37385,91,202,0.30696,0.44074
1994,Saxony,4th Quintile,Good,0.48556,76,134,0.40062,0.57050
1994,Saxony,4th Quintile,Satisfactory,0.37759,58,134,0.29520,0.45998
1994,Saxony-Anhalt,1st Quintile,Good,0.37506,71,122,0.28879,0.46132
1994,Saxony-Anhalt,1st Quintile,Satisfactory,0.31334,51,122,0.23069,0.39599
1994,Saxony-Anhalt,2nd Quintile,Good,0.37095,81,181,0.30038,0.44152
1994,Saxony-Anhalt,2nd Quintile,Satisfactory,0.34510,65,181,0.27565,0.41455
1994,Saxony-Anhalt,2nd Quintile,Poor,0.17224,35,181,0.11708,0.22740
1994,Saxony-Anhalt,3rd Quintile,Good,0.40528,78,133,0.32153,0.48904
1994,Saxony-Anhalt,3rd Quintile,Satisfactory,0.35332,55,133,0.27178,0.43487
1994,Saxony-Anhalt,4th Quintile,Good,0.48150,48,48,0.33865,0.62435
1994,Thuringa,1st Quintile,Good,0.36411,85,157,0.28860,0.43962
1994,Thuringa,1st Quintile,Satisfactory,0.37308,72,157,0.29719,0.44897
1994,Thuringa,2nd Quintile,Good,0.35137,68,142,0.27257,0.43017
1994,Thuringa,2nd Quintile,Satisfactory,0.42339,74,142,0.34183,0.50495
1994,Thuringa,3rd Quintile,Good,0.41205,70,132,0.32776,0.49634
1994,Thuringa,3rd Quintile,Satisfactory,0.37269,62,132,0.28989,0.45549
1994,Thuringa,4th Quintile,Good,0.40465,36,68,0.28712,0.52218
1994,Thuringa,4th Quintile,Satisfactory,0.36744,32,68,0.25200,0.48288
1995,Lower Saxony,1st Quintile,Good,0.31459,73,165,0.24352,0.38566
1995,Lower Saxony,1st Quintile,Satisfactory,0.31364,57,165,0.24263,0.38465
1995,Lower Saxony,1st Quintile,Poor,0.25429,35,165,0.18764,0.32094
1995,Lower Saxony,2nd Quintile,Good,0.36533,70,131,0.28256,0.44811
1995,Lower Saxony,2nd Quintile,Satisfactory,0.31235,61,131,0.23268,0.39202
1995,Lower Saxony,3rd Quintile,Good,0.37121,90,166,0.29749,0.44493
1995,Lower Saxony,3rd Quintile,Satisfactory,0.39475,76,166,0.32016,0.46933
1995,Lower Saxony,4th Quintile,Good,0.46372,96,161,0.38645,0.54099
1995,Lower Saxony,4th Quintile,Satisfactory,0.29032,65,161,0.21998,0.36065
1995,Lower Saxony,5th Quintile,Good,0.46350,105,174,0.38919,0.53781
1995,Lower Saxony,5th Quintile,Satisfactory,0.31250,69,174,0.24343,0.38157
1995,North Rhine-Westphalia,1st Quintile,Very good,0.14434,80,503,0.11360,0.17508
1995,North Rhine-Westphalia,1st Quintile,Good,0.31012,186,503,0.26966,0.35058
1995,North Rhine-Westphalia,1st Quintile,Satisfactory,0.32482,156,503,0.28386,0.36579
1995,North Rhine-Westphalia,1st Quintile,Poor,0.15334,81,503,0.12182,0.18486
1995,North Rhine-Westphalia,2nd Quintile,Very good,0.09146,63,493,0.06599,0.11693
1995,North Rhine-Westphalia,2nd Quintile,Good,0.34993,213,493,0.30778,0.39207
1995,North Rhine-Westphalia,2nd Quintile,Satisfactory,0.29676,135,493,0.25640,0.33713
1995,North Rhine-Westphalia,2nd Quintile,Poor,0.19077,82,493,0.15605,0.22548
1995,North Rhine-Westphalia,3rd Quintile,Very good,0.07674,54,479,0.05288,0.10060
1995,North Rhine-Westphalia,3rd Quintile,Good,0.36236,193,479,0.31926,0.40545
1995,North Rhine-Westphalia,3rd Quintile,Satisfactory,0.39598,165,479,0.35214,0.43983
1995,North Rhine-Westphalia,3rd Quintile,Poor,0.14091,67,479,0.10972,0.17210
1995,North Rhine-Westphalia,4th Quintile,Very good,0.06667,39,469,0.04407,0.08928
1995,North Rhine-Westphalia,4th Quintile,Good,0.42866,214,469,0.38383,0.47350
1995,North Rhine-Westphalia,4th Quintile,Satisfactory,0.34956,160,469,0.30636,0.39276
1995,North Rhine-Westphalia,4th Quintile,Poor,0.13271,56,469,0.10197,0.16345
1995,North Rhine-Westphalia,5th Quintile,Very good,0.07134,48,538,0.04957,0.09311
1995,North Rhine-Westphalia,5th Quintile,Good,0.44654,276,538,0.40449,0.48859
1995,North Rhine-Westphalia,5th Quintile,Satisfactory,0.33795,158,538,0.29794,0.37795
1995,North Rhine-Westphalia,5th Quintile,Poor,0.11131,56,538,0.08470,0.13791
1995,Hesse,1st Quintile,Good,0.28636,59,139,0.21093,0.36178
1995,Hesse,1st Quintile,Satisfactory,0.37791,49,139,0.29701,0.45881
1995,Hesse,1st Quintile,Poor,0.19788,31,139,0.13141,0.26435
1995,Hesse,2nd Quintile,Good,0.35390,87,131,0.27170,0.43610
1995,Hesse,2nd Quintile,Satisfactory,0.32723,44,131,0.24658,0.40789
1995,Hesse,3rd Quintile,Good,0.44336,82,137,0.35986,0.52685
1995,Hesse,3rd Quintile,Satisfactory,0.31303,55,137,0.23509,0.39096
1995,Hesse,4th Quintile,Good,0.42384,78,137,0.34079,0.50690
1995,Hesse,4th Quintile,Satisfactory,0.34552,59,137,0.26559,0.42544
1995,Hesse,5th Quintile,Good,0.49025,109,174,0.41576,0.56475
1995,Hesse,5th Quintile,Satisfactory,0.27985,65,174,0.21296,0.34675
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Good,0.30629,65,112,0.22054,0.39204
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Satisfactory,0.34292,47,112,0.25461,0.43122
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Good,0.33145,46,89,0.23309,0.42980
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Satisfactory,0.35495,43,89,0.25498,0.45493
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.39468,60,109,0.30250,0.48687
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.32197,49,109,0.23385,0.41009
