year,sampreg,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,East,female,Good,0.0349648075467215,730,13243,0.03492052567853396,0.035009089414909045
1995,East,female,Satisfactory,0.03776433527591696,704,13243,0.03771838158113923,0.03781028897069469
1995,East,female,Poor,0.01652283887689282,287,13243,0.016492108827272263,0.016553568926513378
1995,East,female,Bad,0.005445971818508462,75,13243,0.005428230304710971,0.005463713332305954
1996,West,male,Very good,0.036425537764392585,539,13021,0.036380479267514046,0.036470596261271124
1996,West,male,Good,0.15822030997772496,1911,13021,0.15813253688317766,0.15830808307227226
1996,West,male,Satisfactory,0.1306955742003296,1388,13021,0.13061450657361864,0.13077664182704055
1996,West,male,Poor,0.04873830832033941,530,13021,0.048686521851070176,0.04879009478960864
1996,West,male,Bad,0.015324418707146889,157,13021,0.01529487468215636,0.015353962732137419
1996,West,female,Very good,0.03675448610352067,497,13021,0.03670923233530723,0.036799739871734106
1996,West,female,Good,0.145000333899363,1833,13021,0.14491565044858326,0.14508501735014276
1996,West,female,Satisfactory,0.14627016679929722,1575,13021,0.14618517653487853,0.1463551570637159
1996,West,female,Poor,0.07122199533660802,720,13021,0.0711601375889809,0.07128385308423513
1996,West,female,Bad,0.02011685487831625,190,13021,0.02008308742887034,0.020150622327762158
1996,East,male,Very good,0.00525734169481507,123,13021,0.005239948893070569,0.00527473449655957
1996,East,male,Good,0.03865164539423821,759,13021,0.03860528410975074,0.03869800667872568
1996,East,male,Satisfactory,0.03646129065856177,671,13021,0.03641621089024252,0.03650637042688101
1996,East,male,Poor,0.0086303015078739,154,13021,0.008608054998467797,0.008652548017280005
1996,East,male,Bad,0.0028227125568545727,47,13021,0.0028099525593403597,0.0028354725543687856
1996,East,female,Very good,0.005600173710123088,129,13021,0.0055822258638009,0.0056181215564452755
1996,East,female,Good,0.03454419883271412,733,13021,0.03450027655700937,0.034588121108418864
1996,East,female,Satisfactory,0.038840872349284405,718,13021,0.038794402291969766,0.038887342406599044
1996,East,female,Poor,0.016328949846072728,287,13021,0.016298468429535303,0.016359431262610153
1996,East,female,Bad,0.004094527462423586,60,13021,0.004079169202026754,0.004109885722820418
1997,West,male,Very good,0.037764428720758,520,12810,0.03771871788833698,0.037810139553179016
1997,West,male,Good,0.16075356843875754,1991,12810,0.16066549153695595,0.16084164534055914
1997,West,male,Satisfactory,0.13029882177921998,1320,12810,0.13021809971851525,0.1303795438399247
1997,West,male,Poor,0.04572321100296222,485,12810,0.04567312198605168,0.04577330001987276
1997,West,male,Bad,0.014832015173528739,139,12810,0.0148030289129387,0.014861001434118778
1997,West,female,Very good,0.033270474890783316,401,12810,0.03322746989019398,0.033313479891372656
1997,West,female,Good,0.1480067783290202,1897,12810,0.14792162613563414,0.14809193052240627
1997,West,female,Satisfactory,0.14789249712329786,1542,12810,0.14780737210224937,0.14797762214434634
1997,West,female,Poor,0.070907130312251,694,12810,0.07084558266090916,0.07096867796359284
1997,West,female,Bad,0.01966439603308542,190,12810,0.019631102133865753,0.019697689932305088
1997,East,male,Very good,0.006857189962848774,133,12810,0.006837401324639724,0.006876978601057825
1997,East,male,Good,0.03878672542873658,782,12810,0.0387404246383787,0.038833026219094464
1997,East,male,Satisfactory,0.03348320901389175,599,12810,0.03344007149075244,0.03352634653703106
1997,East,male,Poor,0.010263532719041546,178,12810,0.010239364469947863,0.010287700968135229
1997,East,male,Bad,0.0031732559880554216,52,12810,0.0031597694848043622,0.003186742491306481
1997,East,female,Very good,0.005675849401864082,118,12810,0.0056578351432803224,0.005693863660447842
1997,East,female,Good,0.03582686888835038,760,12810,0.035782301323384946,0.03587143645331581
1997,East,female,Satisfactory,0.03812107142377062,699,12810,0.038075153766587766,0.03816698908095348
1997,East,female,Poor,0.013619631571388964,238,12810,0.013591838159954685,0.013647424982823243
1997,East,female,Bad,0.005079343798387548,72,12810,0.005062297307324046,0.00509639028945105
1998,West,male,Very good,0.04521535237799347,641,14206,0.045165525922277405,0.045265178833709535
1998,West,male,Good,0.1669263446953338,2246,14206,0.16683691773597153,0.16701577165469605
1998,West,male,Satisfactory,0.11658721604261292,1412,14206,0.11651025487851077,0.11666417720671507
1998,West,male,Poor,0.0474817776372736,547,14206,0.04743077830927118,0.04753277696527602
1998,West,male,Bad,0.013998668277262928,161,14206,0.013970494411943212,0.014026842142582645
1998,West,female,Very good,0.03886352129752278,527,14206,0.038817173625327585,0.03890986896971798
1998,West,female,Good,0.15522333428760632,2202,14206,0.15513649549408845,0.1553101730811242
1998,West,female,Satisfactory,0.13745174973750704,1657,14206,0.1373691780504562,0.13753432142455788
1998,West,female,Poor,0.06405953107869247,738,14206,0.06400081185396288,0.06411825030342207
1998,West,female,Bad,0.021873592647238156,214,14206,0.021838515693148472,0.02190866960132784
1998,East,male,Very good,0.0077416206912113835,156,14206,0.007720602629916689,0.007762638752506078
1998,East,male,Good,0.0390809072967626,832,14206,0.0390344354370524,0.0391273791564728
1998,East,male,Satisfactory,0.03372533941784714,636,14206,0.033682048899863745,0.03376862993583053
1998,East,male,Poor,0.0106313312123651,199,14206,0.010606736756242508,0.010655925668487692
1998,East,male,Bad,0.002513464670341363,47,14206,0.002501457124982902,0.0025254722156998243
1998,East,female,Very good,0.006956602869812969,150,14206,0.00693667104588301,0.006976534693742928
1998,East,female,Good,0.03752380123492185,817,14206,0.037478227698011214,0.03756937477183248
1998,East,female,Satisfactory,0.03559923825174175,687,14206,0.035554804452630866,0.035643672050852636
1998,East,female,Poor,0.013109611422765127,245,14206,0.013082334605670825,0.013136888239859429
1998,East,female,Bad,0.005436994853187272,92,14206,0.0054193604838052465,0.005454629222569298
1999,West,male,Very good,0.04015225474765072,549,13644,0.040105247603624064,0.04019926189167737
1999,West,male,Good,0.16499462534410844,2111,13644,0.16490574878005712,0.16508350190815976
1999,West,male,Satisfactory,0.12690381890319363,1450,13644,0.1268241156381894,0.12698352216819786
1999,West,male,Poor,0.04588912013888833,512,13644,0.045839017337190674,0.045939222940585986
1999,West,male,Bad,0.014539315627823407,155,13644,0.01451065409875708,0.014567977156889733
1999,West,female,Very good,0.038079386867401865,498,13644,0.038033559774135646,0.038125213960668085
1999,West,female,Good,0.1503795641321662,2041,13644,0.15029397579119325,0.15046515247313913
1999,West,female,Satisfactory,0.13917734772044837,1621,13644,0.13909446789194624,0.1392602275489505
1999,West,female,Poor,0.06918499563038598,725,13644,0.06912423176835704,0.06924575949241492
1999,West,female,Bad,0.021082154115646668,202,13644,0.02104775570813471,0.021116552523158628
1999,East,male,Very good,0.005479697312108381,123,13644,0.005462020952271855,0.0054973736719449075
1999,East,male,Good,0.03905409429272724,771,13644,0.039007707913096844,0.03910048067235764
1999,East,male,Satisfactory,0.03336883689658349,663,13644,0.03332583291640176,0.033411840876765214
1999,East,male,Poor,0.010832288793707345,199,13644,0.0108075030015763,0.010857074585838391
1999,East,male,Bad,0.003461058936575758,61,13644,0.0034469965395028633,0.0034751213336486524
1999,East,female,Very good,0.006056460322991292,127,13644,0.006037882363215952,0.006075038282766633
1999,East,female,Good,0.03494275649947926,764,13644,0.034898785854034504,0.03498672714492402
1999,East,female,Satisfactory,0.03714272424038925,726,13644,0.03709744224485,0.0371880062359285
1999,East,female,Poor,0.014441414892044471,272,13644,0.014412848603565495,0.014469981180523447
1999,East,female,Bad,0.004838084585679921,74,13644,0.00482146993080016,0.004854699240559681
2000,West,male,Very good,0.04931757532393762,1127,24066,0.04926581082323003,0.04936933982464521
2000,West,male,Good,0.15978779317840539,3699,24066,0.15970019809483127,0.1598753882619795
2000,West,male,Satisfactory,0.1246661300310437,2698,24066,0.12458715777513131,0.12474510228695608
2000,West,male,Poor,0.04490163332614892,972,24066,0.044852126103943,0.044951140548354834
2000,West,male,Bad,0.013114751867301655,270,24066,0.013087554503774185,0.013141949230829125
2000,West,female,Very good,0.04463515941696143,1067,24066,0.04458579243121957,0.04468452640270329
2000,West,female,Good,0.149641622157906,3683,24066,0.14955634344448238,0.14972690087132962
2000,West,female,Satisfactory,0.14324929067950237,3084,24066,0.1431655402746793,0.14333304108432546
2000,West,female,Poor,0.060894787747586415,1265,24066,0.060837618743774545,0.060951956751398285
2000,West,female,Bad,0.018655023446626853,361,24066,0.018622677326879965,0.018687369566373742
2000,East,male,Very good,0.008395336914881793,241,24066,0.008373524598743904,0.008417149231019683
2000,East,male,Good,0.03699398860991988,1191,24066,0.036948866072178524,0.03703911114766123
2000,East,male,Satisfactory,0.032275724094244757,953,24066,0.03223347404168672,0.03231797414680279
2000,East,male,Poor,0.010691458846202165,314,24066,0.010666872284337537,0.010716045408066793
2000,East,male,Bad,0.003274360030635126,94,24066,0.0032607027426006085,0.0032880173186696435
2000,East,female,Very good,0.007256356187412913,238,24066,0.007236065755473136,0.007276646619352689
2000,East,female,Good,0.035635030630529335,1179,24066,0.035590713389059836,0.035679347871998834
2000,East,female,Satisfactory,0.036194404872061915,1072,24066,0.036149754109515174,0.036239055634608656
2000,East,female,Poor,0.015523448787289087,437,24066,0.015493895198016128,0.015553002376562045
2000,East,female,Bad,0.004896123851402719,121,24066,0.004879437021266928,0.00491281068153851
2001,West,male,Very good,0.05199637012033384,1049,21890,0.05194336740498476,0.05204937283568292
2001,West,male,Good,0.15510458304103958,3239,21890,0.15501816181996184,0.15519100426211732
2001,West,male,Satisfactory,0.12607809176506304,2462,21890,0.12599884843225675,0.12615733509786933
2001,West,male,Poor,0.04633954371275482,886,21890,0.046289358083966704,0.04638972934154293
2001,West,male,Bad,0.012937709212157686,251,21890,0.0129107313470346,0.012964687077280771
2001,West,female,Very good,0.04358706188868749,960,21890,0.04353831935228562,0.04363580442508935
2001,West,female,Good,0.15321558057717957,3377,21890,0.15312959125992032,0.15330156989443883
2001,West,female,Satisfactory,0.13926429674228663,2763,21890,0.13918164321158774,0.13934695027298552
2001,West,female,Poor,0.0632517550274512,1164,21890,0.06319364456387266,0.06330986549102974
2001,West,female,Bad,0.018688230462152768,311,21890,0.018655901318552905,0.01872055960575263
2001,East,male,Very good,0.0070676080576786504,206,21890,0.007047609315856103,0.007087606799501198
2001,East,male,Good,0.03864551332548408,1130,21890,0.038599498484577534,0.03869152816639062
2001,East,male,Satisfactory,0.03136547614222685,879,21890,0.0313238647237803,0.031407087560673404
2001,East,male,Poor,0.011802890146126791,306,21890,0.011777107791476062,0.01182867250077752
2001,East,male,Bad,0.00339464457860772,97,21890,0.003380758955626836,0.0034085302015886038
2001,East,female,Very good,0.006126794847369786,204,21890,0.00610816588067853,0.006145423814061042
2001,East,female,Good,0.03338866728649454,1054,21890,0.033345779652355814,0.033431554920633266
2001,East,female,Satisfactory,0.03749201077559703,1034,21890,0.03744666068656868,0.037537360864625384
2001,East,female,Poor,0.015375741852143455,403,21890,0.015346368067197368,0.015405115637089541
2001,East,female,Bad,0.004877430439164507,115,21890,0.004860798593889056,0.004894062284439958
2002,West,male,Very good,0.04246817042484332,998,22984,0.04242014792004588,0.04251619292964076
2002,West,male,Good,0.1583015399654884,3641,22984,0.1582146124515488,0.158388467479428
2002,West,male,Satisfactory,0.13006707192619849,2655,22984,0.12998696630552137,0.1301471775468756
2002,West,male,Poor,0.04720386920020954,925,22984,0.04715336526551724,0.047254373134901835
2002,West,male,Bad,0.014034128521778436,261,22984,0.014006115491605525,0.014062141551951348
2002,West,female,Very good,0.03613124574868933,920,22984,0.0360868044397374,0.036175687057641265
2002,West,female,Good,0.15085976917125665,3618,22984,0.15077453517495729,0.15094500316755602
2002,West,female,Satisfactory,0.14761232473052951,2987,22984,0.14752785204255564,0.1476967974185034
2002,West,female,Poor,0.0643166957029776,1248,22984,0.06425827554521747,0.06437511586073773
2002,West,female,Bad,0.01948811590878583,312,22984,0.01945519682183384,0.01952103499573782
2002,East,male,Very good,0.007164391475017542,210,22984,0.007144306802734101,0.007184476147300983
2002,East,male,Good,0.0377104270632261,1114,22984,0.03766506215480538,0.03775579197164682
2002,East,male,Satisfactory,0.03249497332487997,904,22984,0.03245274818172858,0.03253719846803135
2002,East,male,Poor,0.011859418750497067,311,22984,0.011833639072237561,0.011885198428756573
2002,East,male,Bad,0.0036587179602924516,90,22984,0.003644339746006074,0.003673096174578829
2002,East,female,Very good,0.006866490028957195,218,22984,0.006846824409183861,0.00688615564873053
2002,East,female,Good,0.03421611833225186,1089,22984,0.03417282791524769,0.03425940874925603
2002,East,female,Satisfactory,0.035650071221117456,981,22984,0.0356059158081973,0.03569422663403761
2002,East,female,Poor,0.01575016495669763,405,22984,0.01572051448192445,0.015779815431470813
2002,East,female,Bad,0.004146295586305685,97,22984,0.0041309930180799875,0.004161598154531382
2003,West,male,Very good,0.04461749750616125,1000,22127,0.04456839068900091,0.04466660432332159
2003,West,male,Good,0.16347320458648648,3515,22127,0.16338524893346584,0.16356116023950712
2003,West,male,Satisfactory,0.12358267638805763,2419,22127,0.12350439927217115,0.12366095350394411
2003,West,male,Poor,0.0468191806795723,898,22127,0.0467689348416822,0.046869426517462405
2003,West,male,Bad,0.014211530196010689,249,22127,0.014183377964257012,0.014239682427764366
2003,West,female,Very good,0.03504575506829614,852,22127,0.03500201579008144,0.03508949434651083
2003,West,female,Good,0.15693128603047551,3537,22127,0.15684477195038501,0.157017800110566
2003,West,female,Satisfactory,0.13961780478917152,2797,22127,0.13953536883848658,0.13970024073985646
2003,West,female,Poor,0.06775060220232111,1219,22127,0.06769082670796589,0.06781037769667633
2003,West,female,Bad,0.019272417684272795,312,22127,0.019239718054512085,0.019305117314033504
2003,East,male,Very good,0.006807557219085179,195,22127,0.006787999739111374,0.006827114699058985
2003,East,male,Good,0.037277528459065366,1074,22127,0.037232470174796375,0.03732258674333436
2003,East,male,Satisfactory,0.03360106016312709,906,22127,0.03355819985850374,0.03364392046775044
2003,East,male,Poor,0.011510271100838921,307,22127,0.011484900579144542,0.0115356416225333
2003,East,male,Bad,0.0040259735071166355,92,22127,0.004010912292273992,0.0040410347219592795
2003,East,female,Very good,0.005867919010639332,196,22127,0.005849752787650382,0.005886085233628283
2003,East,female,Good,0.03640139938212914,1145,22127,0.03635685349000936,0.03644594527424892
2003,East,female,Satisfactory,0.03264318819480481,897,22127,0.03260092228982402,0.03268545409978559
2003,East,female,Poor,0.014915863234581177,407,22127,0.014887032122136294,0.01494469434702606
2003,East,female,Bad,0.00562728459778698,110,22127,0.005609492605548472,0.005645076590025488
2004,West,male,Very good,0.04694696326107666,979,21571,0.04689674842050941,0.046997178101643916
2004,West,male,Good,0.15748170298480446,3363,21571,0.15739523118018073,0.1575681747894282
2004,West,male,Satisfactory,0.12278649341281367,2365,21571,0.12270858259661739,0.12286440422900995
2004,West,male,Poor,0.05096163521989411,885,21571,0.05090942766393283,0.051013842775855384
2004,West,male,Bad,0.016977923339552083,277,21571,0.016947254755844614,0.017008591923259552
2004,West,female,Very good,0.03826204070931535,844,21571,0.038216501839897776,0.03830757957873292
2004,West,female,Good,0.15222448346126846,3447,21571,0.15213920242080514,0.15230976450173178
2004,West,female,Satisfactory,0.13535226738784378,2638,21571,0.13527105502022527,0.1354334797554623
2004,West,female,Poor,0.07177776734072339,1235,21571,0.07171649129147022,0.07183904338997656
2004,West,female,Bad,0.02109467102819941,329,21571,0.02106055750889279,0.02112878454750603
2004,East,male,Very good,0.0066879358273293716,183,21571,0.006668586819318795,0.006707284835339948
2004,East,male,Good,0.03711387509326489,1056,21571,0.0370689979280356,0.03715875225849419
2004,East,male,Satisfactory,0.03153464605062919,870,21571,0.03149315964345498,0.0315761324578034
2004,East,male,Poor,0.012367956249147213,294,21571,0.012341719117348195,0.01239419338094623
2004,East,male,Bad,0.003966094311211241,93,21571,0.003951173639311673,0.003981014983110809
2004,East,female,Very good,0.005866947499683951,191,21571,0.005848817484897345,0.005885077514470558
2004,East,female,Good,0.03379845438496843,1086,21571,0.0337555548993577,0.03384135387057916
2004,East,female,Satisfactory,0.032816258559612656,912,21571,0.03277396552704626,0.03285855159217905
2004,East,female,Poor,0.017008192498992637,418,21571,0.016977497061252202,0.017038887936733072
2004,East,female,Bad,0.004973691379669019,106,21571,0.0049569909940497415,0.0049903917652882965
2005,West,male,Very good,0.039166490341128124,788,20628,0.03912048346156778,0.039212497220688466
2005,West,male,Good,0.1547421929356607,3076,20628,0.15465642196042154,0.15482796391089984
2005,West,male,Satisfactory,0.12956185349126256,2404,20628,0.1294822102524221,0.12964149673010303
2005,West,male,Poor,0.054574732725045844,922,20628,0.05452086225184525,0.05462860319824644
2005,West,male,Bad,0.016129183317719276,266,20628,0.01609930771968107,0.016159058915757484
2005,West,female,Very good,0.03635056961297028,772,20628,0.03630618253827674,0.036394956687663814
2005,West,female,Good,0.15172128962829595,3239,20628,0.15163620836579186,0.15180637089080004
2005,West,female,Satisfactory,0.14277418749790585,2627,20628,0.1426912188814984,0.1428571561143133
2005,West,female,Poor,0.06905421314610184,1204,20628,0.06899408211305288,0.0691143441791508
2005,West,female,Bad,0.02014645323958275,319,20628,0.020113131991212257,0.020179774487953245
2005,East,male,Very good,0.0071341855121710195,194,20628,0.0071142255893738545,0.0071541454349681845
2005,East,male,Good,0.034784387887284045,934,20628,0.03474093228927392,0.03482784348529417
2005,East,male,Satisfactory,0.03222632305923898,875,20628,0.0321844404567351,0.03226820566174286
2005,East,male,Poor,0.013263684956807232,314,20628,0.01323655344249429,0.013290816471120175
2005,East,male,Bad,0.004374066157666504,92,20628,0.004358415515815899,0.00438971679951711
2005,East,female,Very good,0.005893370343041601,191,20628,0.005875217705716764,0.005911522980366439
2005,East,female,Good,0.0359041798531875,1056,20628,0.035860055943750066,0.035948303762624936
2005,East,female,Satisfactory,0.031129251137007912,858,20628,0.031088064281329764,0.03117043799268606
2005,East,female,Poor,0.016470003884559253,394,20628,0.016439819520184737,0.01650018824893377
2005,East,female,Bad,0.004599381273362803,103,20628,0.004583334414285328,0.004615428132440279
2006,West,male,Very good,0.04153711820002963,865,22235,0.04148991674020479,0.04158431965985447
2006,West,male,Good,0.15810477403253567,3343,22235,0.15801846602013744,0.1581910820449339
2006,West,male,Satisfactory,0.1300238616925844,2609,22235,0.1299442980238294,0.1301034253613394
2006,West,male,Poor,0.046887754208610376,924,22235,0.04683774484355144,0.046937763573669314
2006,West,male,Bad,0.017006126419757062,294,22235,0.016975540066004914,0.01703671277350921
2006,West,female,Very good,0.03692526169477619,827,22235,0.036880650753522086,0.03696987263603029
2006,West,female,Good,0.14979055013519663,3444,22235,0.1497061283033159,0.14987497196707736
2006,West,female,Satisfactory,0.1427020804595039,2913,22235,0.14261933757872336,0.14278482334028442
2006,West,female,Poor,0.06759467253796222,1290,22235,0.06753528323784068,0.06765406183808377
2006,West,female,Bad,0.02073628698368358,369,22235,0.02070257650431844,0.020769997463048716
2006,East,male,Very good,0.008749918445108801,221,22235,0.008727886988038353,0.008771949902179249
2006,East,male,Good,0.03750808154232317,1090,22235,0.037463133521691776,0.03755302956295457
2006,East,male,Satisfactory,0.029788353107017898,837,22235,0.02974813643877926,0.029828569775256535
2006,East,male,Poor,0.012485308765985904,324,22235,0.012459041127767079,0.012511576404204729
2006,East,male,Bad,0.004683577741695423,104,22235,0.004667426011493581,0.004699729471897266
2006,East,female,Very good,0.006961237118544684,201,22235,0.006941568406858826,0.006980905830230542
2006,East,female,Good,0.033659660295094644,1095,22235,0.03361699551426376,0.03370232507592553
2006,East,female,Satisfactory,0.03292545224031515,945,22235,0.03288323931483883,0.03296766516579147
2006,East,female,Poor,0.016167143753526736,413,22235,0.01613730869383675,0.01619697881321672
2006,East,female,Bad,0.005762780625747944,127,22235,0.00574487412801134,0.005780687123484549
2007,West,male,Very good,0.03720101043980632,746,20798,0.03715630188311177,0.03724571899650088
2007,West,male,Good,0.15837128535369882,3169,20798,0.15828503836079244,0.1584575323466052
2007,West,male,Satisfactory,0.12993026756147372,2360,20798,0.12985083882283946,0.13000969630010797
2007,West,male,Poor,0.052325983790829984,947,20798,0.05227337798753731,0.05237858959412266
2007,West,male,Bad,0.01467883999780556,255,20798,0.014650429408509686,0.014707250587101433
2007,West,female,Very good,0.03568460784369615,742,20798,0.035640785511910585,0.03572843017548171
2007,West,female,Good,0.1489754193589935,3225,20798,0.14889130428536781,0.14905953443261918
2007,West,female,Satisfactory,0.14576369206516437,2739,20798,0.14568033178564105,0.1458470523446877
2007,West,female,Poor,0.06837627633206303,1216,20798,0.06831665269540992,0.06843589996871614
2007,West,female,Bad,0.01902021661896758,324,20798,0.018987947788380803,0.01905248544955436
2007,East,male,Very good,0.008071548211005562,198,20798,0.008050410202649112,0.008092686219362011
2007,East,male,Good,0.038160891043211194,993,20798,0.03811563194063732,0.038206150145785066
2007,East,male,Satisfactory,0.030073913603944978,833,20798,0.0300335667419503,0.030114260465939655
2007,East,male,Poor,0.013098924794362853,320,20798,0.013072065159504511,0.013125784429221195
2007,East,male,Bad,0.004315391133596319,102,20798,0.004299905946806465,0.0043308763203861724
2007,East,female,Very good,0.006696126719783061,187,20798,0.006676860417704974,0.0067153930218611475
2007,East,female,Good,0.036166576055312004,1044,20798,0.03612246980295003,0.03621068230767398
2007,East,female,Satisfactory,0.03328130673879515,937,20798,0.033238933104688624,0.03332368037290167
2007,East,female,Poor,0.015167066772757502,364,20798,0.015138194727493373,0.01519593881802163
2007,East,female,Bad,0.004640655564732267,97,20798,0.004624600018486969,0.004656711110977564
2008,West,male,Very good,0.04004503984096129,714,19542,0.03999880613623432,0.04009127354568826
2008,West,male,Good,0.1587919731564092,2914,19542,0.1587057895073863,0.15887815680543207
2008,West,male,Satisfactory,0.12884453234668533,2247,19542,0.12876553004731817,0.1289235346460525
2008,West,male,Poor,0.052543006983548364,882,19542,0.052490393614055865,0.05259562035304086
2008,West,male,Bad,0.014078381569511246,243,19542,0.014050600020165923,0.01410616311885657
2008,West,female,Very good,0.03691486580969455,711,19542,0.03687040351342865,0.036959328105960455
2008,West,female,Good,0.1520846046435305,3023,19542,0.1519999252403571,0.15216928404670388
2008,West,female,Satisfactory,0.14383627170906393,2496,19542,0.14375352103832534,0.14391902237980253
2008,West,female,Poor,0.06790788656635321,1207,19542,0.06784856010763393,0.0679672130250725
2008,West,female,Bad,0.01943686638442558,302,19542,0.01940431197609156,0.0194694207927596
2008,East,male,Very good,0.00869842517798228,192,19542,0.00867652830416982,0.008720322051794738
2008,East,male,Good,0.036976723172573195,935,19542,0.03693222506878217,0.03702122127636422
2008,East,male,Satisfactory,0.02952697772078452,792,19542,0.029487060514971096,0.02956689492659794
2008,East,male,Poor,0.0128199352721939,302,19542,0.012793407547240699,0.012846462997147102
2008,East,male,Bad,0.004572291471988258,106,19542,0.004556382917560085,0.004588200026416432
2008,East,female,Very good,0.006612150017131515,178,19542,0.006593038741654803,0.006631261292608226
2008,East,female,Good,0.03461263296462169,963,19542,0.034569528026523626,0.03465573790271976
