"plh0109","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"3 Weniger wichtig","1990","Hauptschule","Laendlicher Raum","50","0.0542546304660535","0.0406884099448867","0.0678208509872202"
"3 Weniger wichtig","1990","Realschule","Staedtischer Raum","45","0.0448109985323237","0.0329562559650582","0.0566657410995893"
"3 Weniger wichtig","1990","Realschule","Laendlicher Raum","10","","",""
"3 Weniger wichtig","1990","(Fach-)Abitur","Staedtischer Raum","33","0.0867101479300141","0.0611599415614439","0.112260354298584"
"3 Weniger wichtig","1990","(Fach-)Abitur","Laendlicher Raum","5","","",""
"3 Weniger wichtig","1990","AkademikerIn","Staedtischer Raum","19","","",""
"3 Weniger wichtig","1990","AkademikerIn","Laendlicher Raum","6","","",""
"4 Ganz unwichtig","1990","(noch) kein Abschluss","Staedtischer Raum","10","","",""
"4 Ganz unwichtig","1990","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1990","Hauptschule","Staedtischer Raum","125","0.05966036976358","0.0511491864159696","0.0681715531111903"
"4 Ganz unwichtig","1990","Hauptschule","Laendlicher Raum","47","0.0555251854776191","0.041810256741681","0.0692401142135572"
"4 Ganz unwichtig","1990","Realschule","Staedtischer Raum","37","0.0478148802967878","0.0355885143160061","0.0600412462775696"
"4 Ganz unwichtig","1990","Realschule","Laendlicher Raum","12","","",""
"4 Ganz unwichtig","1990","(Fach-)Abitur","Staedtischer Raum","5","","",""
"4 Ganz unwichtig","1990","(Fach-)Abitur","Laendlicher Raum","2","","",""
"4 Ganz unwichtig","1990","AkademikerIn","Staedtischer Raum","12","","",""
"4 Ganz unwichtig","1990","AkademikerIn","Laendlicher Raum","2","","",""
"1 Sehr wichtig","1991","(noch) kein Abschluss","Staedtischer Raum","","","",""
"1 Sehr wichtig","1991","(noch) kein Abschluss","Laendlicher Raum","","","",""
"1 Sehr wichtig","1991","Hauptschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1991","Hauptschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1991","Realschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1991","Realschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Staedtischer Raum","","","",""
"1 Sehr wichtig","1991","(Fach-)Abitur","Laendlicher Raum","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Staedtischer Raum","","","",""
"1 Sehr wichtig","1991","AkademikerIn","Laendlicher Raum","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Staedtischer Raum","","","",""
"2 Wichtig","1991","(noch) kein Abschluss","Laendlicher Raum","","","",""
"2 Wichtig","1991","Hauptschule","Staedtischer Raum","","","",""
"2 Wichtig","1991","Hauptschule","Laendlicher Raum","","","",""
"2 Wichtig","1991","Realschule","Staedtischer Raum","","","",""
"2 Wichtig","1991","Realschule","Laendlicher Raum","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Staedtischer Raum","","","",""
"2 Wichtig","1991","(Fach-)Abitur","Laendlicher Raum","","","",""
"2 Wichtig","1991","AkademikerIn","Staedtischer Raum","","","",""
"2 Wichtig","1991","AkademikerIn","Laendlicher Raum","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Staedtischer Raum","","","",""
"3 Weniger wichtig","1991","(noch) kein Abschluss","Laendlicher Raum","","","",""
"3 Weniger wichtig","1991","Hauptschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1991","Hauptschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1991","Realschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1991","Realschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Staedtischer Raum","","","",""
"3 Weniger wichtig","1991","(Fach-)Abitur","Laendlicher Raum","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Staedtischer Raum","","","",""
"3 Weniger wichtig","1991","AkademikerIn","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1991","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1991","Hauptschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1991","Realschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1991","Realschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1991","(Fach-)Abitur","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1991","AkademikerIn","Laendlicher Raum","","","",""
"1 Sehr wichtig","1992","(noch) kein Abschluss","Staedtischer Raum","70","0.48433904793634","0.401850169332232","0.566827926540449"
"1 Sehr wichtig","1992","(noch) kein Abschluss","Laendlicher Raum","52","0.570029328645898","0.467175347902286","0.67288330938951"
"1 Sehr wichtig","1992","Hauptschule","Staedtischer Raum","2237","0.649638339060211","0.633231149616711","0.66604552850371"
"1 Sehr wichtig","1992","Hauptschule","Laendlicher Raum","1335","0.621775295347335","0.600382566117056","0.643168024577615"
"1 Sehr wichtig","1992","Realschule","Staedtischer Raum","1168","0.678372927756063","0.655492561204724","0.701253294307402"
"1 Sehr wichtig","1992","Realschule","Laendlicher Raum","990","0.729612567087963","0.705523725993868","0.753701408182058"
"1 Sehr wichtig","1992","(Fach-)Abitur","Staedtischer Raum","372","0.677942916713579","0.637665110235252","0.718220723191906"
"1 Sehr wichtig","1992","(Fach-)Abitur","Laendlicher Raum","125","0.697023680407282","0.628545352266092","0.765502008548472"
"1 Sehr wichtig","1992","AkademikerIn","Staedtischer Raum","711","0.71468719718512","0.685866075711543","0.743508318658698"
"1 Sehr wichtig","1992","AkademikerIn","Laendlicher Raum","500","0.747846541495219","0.713937420990451","0.781755661999988"
"2 Wichtig","1992","(noch) kein Abschluss","Staedtischer Raum","50","0.367841765409275","0.288247467988038","0.447436062830512"
"2 Wichtig","1992","(noch) kein Abschluss","Laendlicher Raum","25","","",""
"2 Wichtig","1992","Hauptschule","Staedtischer Raum","766","0.248333761162663","0.233475414524868","0.263192107800459"
"2 Wichtig","1992","Hauptschule","Laendlicher Raum","453","0.253588547839324","0.234396183375934","0.272780912302713"
"2 Wichtig","1992","Realschule","Staedtischer Raum","331","0.234295284944621","0.21354782856683","0.255042741322413"
"2 Wichtig","1992","Realschule","Laendlicher Raum","247","0.205707199532838","0.183784624685944","0.227629774379733"
"2 Wichtig","1992","(Fach-)Abitur","Staedtischer Raum","112","0.245224086476414","0.208139503607938","0.28230866934489"
"2 Wichtig","1992","(Fach-)Abitur","Laendlicher Raum","35","0.209672146322578","0.149012614511051","0.270331678134105"
"2 Wichtig","1992","AkademikerIn","Staedtischer Raum","194","0.216042892890701","0.189776019092759","0.242309766688643"
"2 Wichtig","1992","AkademikerIn","Laendlicher Raum","94","0.161976715437131","0.133207226097676","0.190746204776585"
"3 Weniger wichtig","1992","(noch) kein Abschluss","Staedtischer Raum","9","","",""
"3 Weniger wichtig","1992","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"3 Weniger wichtig","1992","Hauptschule","Staedtischer Raum","101","0.0387574884952947","0.0321195323496338","0.0453954446409555"
"3 Weniger wichtig","1992","Hauptschule","Laendlicher Raum","65","0.0405776694276963","0.031873587344182","0.0492817515112106"
"3 Weniger wichtig","1992","Realschule","Staedtischer Raum","50","0.0361597971102988","0.0270151292513584","0.0453044649692392"
"3 Weniger wichtig","1992","Realschule","Laendlicher Raum","53","0.0440206407376544","0.0328948998802076","0.0551463815951012"
"3 Weniger wichtig","1992","(Fach-)Abitur","Staedtischer Raum","22","","",""
"3 Weniger wichtig","1992","(Fach-)Abitur","Laendlicher Raum","8","","",""
"3 Weniger wichtig","1992","AkademikerIn","Staedtischer Raum","31","0.05720217976595","0.0423801453011414","0.0720242142307587"
"3 Weniger wichtig","1992","AkademikerIn","Laendlicher Raum","23","","",""
"4 Ganz unwichtig","1992","(noch) kein Abschluss","Staedtischer Raum","12","","",""
"4 Ganz unwichtig","1992","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"4 Ganz unwichtig","1992","Hauptschule","Staedtischer Raum","144","0.0632704112818315","0.0548980583244283","0.0716427642392348"
"4 Ganz unwichtig","1992","Hauptschule","Laendlicher Raum","121","0.0840584873856446","0.0718179869537342","0.096298987817555"
"4 Ganz unwichtig","1992","Realschule","Staedtischer Raum","52","0.0511719901890162","0.0403784894046847","0.0619654909733478"
"4 Ganz unwichtig","1992","Realschule","Laendlicher Raum","16","","",""
"4 Ganz unwichtig","1992","(Fach-)Abitur","Staedtischer Raum","11","","",""
"4 Ganz unwichtig","1992","(Fach-)Abitur","Laendlicher Raum","5","","",""
"4 Ganz unwichtig","1992","AkademikerIn","Staedtischer Raum","7","","",""
"4 Ganz unwichtig","1992","AkademikerIn","Laendlicher Raum","13","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"1 Sehr wichtig","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"1 Sehr wichtig","1993","Hauptschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1993","Hauptschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1993","Realschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1993","Realschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"1 Sehr wichtig","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"1 Sehr wichtig","1993","AkademikerIn","Staedtischer Raum","","","",""
"1 Sehr wichtig","1993","AkademikerIn","Laendlicher Raum","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"2 Wichtig","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"2 Wichtig","1993","Hauptschule","Staedtischer Raum","","","",""
"2 Wichtig","1993","Hauptschule","Laendlicher Raum","","","",""
"2 Wichtig","1993","Realschule","Staedtischer Raum","","","",""
"2 Wichtig","1993","Realschule","Laendlicher Raum","","","",""
"2 Wichtig","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"2 Wichtig","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"2 Wichtig","1993","AkademikerIn","Staedtischer Raum","","","",""
"2 Wichtig","1993","AkademikerIn","Laendlicher Raum","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"3 Weniger wichtig","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"3 Weniger wichtig","1993","Hauptschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1993","Hauptschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1993","Realschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1993","Realschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"3 Weniger wichtig","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"3 Weniger wichtig","1993","AkademikerIn","Staedtischer Raum","","","",""
"3 Weniger wichtig","1993","AkademikerIn","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1993","Hauptschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1993","Hauptschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1993","Realschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1993","Realschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","Laendlicher Raum","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","Staedtischer Raum","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","Laendlicher Raum","","","",""
"1 Sehr wichtig","1994","Hauptschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1994","Hauptschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1994","Realschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1994","Realschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","Staedtischer Raum","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","Laendlicher Raum","","","",""
"1 Sehr wichtig","1994","AkademikerIn","Staedtischer Raum","","","",""
"1 Sehr wichtig","1994","AkademikerIn","Laendlicher Raum","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","Staedtischer Raum","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","Laendlicher Raum","","","",""
"2 Wichtig","1994","Hauptschule","Staedtischer Raum","","","",""
"2 Wichtig","1994","Hauptschule","Laendlicher Raum","","","",""
"2 Wichtig","1994","Realschule","Staedtischer Raum","","","",""
"2 Wichtig","1994","Realschule","Laendlicher Raum","","","",""
"2 Wichtig","1994","(Fach-)Abitur","Staedtischer Raum","","","",""
"2 Wichtig","1994","(Fach-)Abitur","Laendlicher Raum","","","",""
"2 Wichtig","1994","AkademikerIn","Staedtischer Raum","","","",""
"2 Wichtig","1994","AkademikerIn","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Hauptschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Hauptschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Realschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Realschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","AkademikerIn","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","AkademikerIn","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Hauptschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Hauptschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Realschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Realschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","Staedtischer Raum","125","0.534135249910627","0.469243317426932","0.599027182394323"
"1 Sehr wichtig","1995","(noch) kein Abschluss","Laendlicher Raum","59","0.488800158832087","0.398608139274271","0.578992178389903"
"1 Sehr wichtig","1995","Hauptschule","Staedtischer Raum","2220","0.665283879387902","0.648864570628018","0.681703188147786"
"1 Sehr wichtig","1995","Hauptschule","Laendlicher Raum","1223","0.611860605336714","0.589719718482596","0.634001492190832"
"1 Sehr wichtig","1995","Realschule","Staedtischer Raum","1242","0.704908845320622","0.682747358675374","0.72707033196587"
"1 Sehr wichtig","1995","Realschule","Laendlicher Raum","1041","0.757461468685335","0.734563539624231","0.780359397746439"
"1 Sehr wichtig","1995","(Fach-)Abitur","Staedtischer Raum","457","0.709302178457377","0.673956200886352","0.744648156028402"
"1 Sehr wichtig","1995","(Fach-)Abitur","Laendlicher Raum","178","0.743029745620193","0.687631798952055","0.79842769228833"
"1 Sehr wichtig","1995","AkademikerIn","Staedtischer Raum","761","0.68228124898413","0.654133097848111","0.710429400120149"
"1 Sehr wichtig","1995","AkademikerIn","Laendlicher Raum","486","0.699994733406872","0.664656595789309","0.735332871024435"
"2 Wichtig","1995","(noch) kein Abschluss","Staedtischer Raum","74","0.343463355136337","0.281689479112785","0.405237231159889"
"2 Wichtig","1995","(noch) kein Abschluss","Laendlicher Raum","46","0.371347460915476","0.284170313563205","0.458524608267746"
"2 Wichtig","1995","Hauptschule","Staedtischer Raum","726","0.23968930553154","0.224835664190095","0.254542946872985"
"2 Wichtig","1995","Hauptschule","Laendlicher Raum","460","0.262087838931603","0.242107600190758","0.282068077672447"
"2 Wichtig","1995","Realschule","Staedtischer Raum","291","0.202353033535288","0.182831472937982","0.221874594132594"
"2 Wichtig","1995","Realschule","Laendlicher Raum","248","0.194853596590027","0.173693521579491","0.216013671600563"
"2 Wichtig","1995","(Fach-)Abitur","Staedtischer Raum","138","0.214983992183131","0.183006398483334","0.246961585882928"
"2 Wichtig","1995","(Fach-)Abitur","Laendlicher Raum","49","0.206849472766577","0.155497851656899","0.258201093876255"
"2 Wichtig","1995","AkademikerIn","Staedtischer Raum","240","0.24033556381831","0.214503051155265","0.266168076481356"
"2 Wichtig","1995","AkademikerIn","Laendlicher Raum","124","0.206533462068878","0.17531644852849","0.237750475609266"
"3 Weniger wichtig","1995","(noch) kein Abschluss","Staedtischer Raum","17","","",""
"3 Weniger wichtig","1995","(noch) kein Abschluss","Laendlicher Raum","11","","",""
"3 Weniger wichtig","1995","Hauptschule","Staedtischer Raum","110","0.0412764014497809","0.0343547348336653","0.0481980680658965"
"3 Weniger wichtig","1995","Hauptschule","Laendlicher Raum","66","0.0416734703914898","0.0325939795676861","0.0507529612152935"
"3 Weniger wichtig","1995","Realschule","Staedtischer Raum","64","0.0597530718235464","0.0482356467798696","0.0712704968672231"
"3 Weniger wichtig","1995","Realschule","Laendlicher Raum","39","0.0331203130724876","0.0235602887790281","0.0426803373659471"
"3 Weniger wichtig","1995","(Fach-)Abitur","Staedtischer Raum","26","","",""
"3 Weniger wichtig","1995","(Fach-)Abitur","Laendlicher Raum","9","","",""
"3 Weniger wichtig","1995","AkademikerIn","Staedtischer Raum","36","0.0551283727283223","0.0413302271183789","0.0689265183382658"
"3 Weniger wichtig","1995","AkademikerIn","Laendlicher Raum","20","","",""
"4 Ganz unwichtig","1995","(noch) kein Abschluss","Staedtischer Raum","11","","",""
"4 Ganz unwichtig","1995","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"4 Ganz unwichtig","1995","Hauptschule","Staedtischer Raum","117","0.0537504136307769","0.045903356552026","0.0615974707095278"
"4 Ganz unwichtig","1995","Hauptschule","Laendlicher Raum","112","0.0843780853401939","0.0717496999548525","0.0970064707255353"
"4 Ganz unwichtig","1995","Realschule","Staedtischer Raum","30","0.0329850493205436","0.0243068528577531","0.0416632457833342"
"4 Ganz unwichtig","1995","Realschule","Laendlicher Raum","18","","",""
"4 Ganz unwichtig","1995","(Fach-)Abitur","Staedtischer Raum","13","","",""
"4 Ganz unwichtig","1995","(Fach-)Abitur","Laendlicher Raum","3","","",""
"4 Ganz unwichtig","1995","AkademikerIn","Staedtischer Raum","14","","",""
"4 Ganz unwichtig","1995","AkademikerIn","Laendlicher Raum","16","","",""
"1 Sehr wichtig","1996","(noch) kein Abschluss","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","(noch) kein Abschluss","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Hauptschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Hauptschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Realschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Realschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","(Fach-)Abitur","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","(Fach-)Abitur","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","AkademikerIn","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","AkademikerIn","Laendlicher Raum","","","",""
"2 Wichtig","1996","(noch) kein Abschluss","Staedtischer Raum","","","",""
"2 Wichtig","1996","(noch) kein Abschluss","Laendlicher Raum","","","",""
"2 Wichtig","1996","Hauptschule","Staedtischer Raum","","","",""
"2 Wichtig","1996","Hauptschule","Laendlicher Raum","","","",""
"2 Wichtig","1996","Realschule","Staedtischer Raum","","","",""
"2 Wichtig","1996","Realschule","Laendlicher Raum","","","",""
"2 Wichtig","1996","(Fach-)Abitur","Staedtischer Raum","","","",""
"2 Wichtig","1996","(Fach-)Abitur","Laendlicher Raum","","","",""
"2 Wichtig","1996","AkademikerIn","Staedtischer Raum","","","",""
"2 Wichtig","1996","AkademikerIn","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Hauptschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Hauptschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Realschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Realschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","AkademikerIn","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","AkademikerIn","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Hauptschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Hauptschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Realschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Realschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Hauptschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Hauptschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Realschule","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Realschule","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","AkademikerIn","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","AkademikerIn","Laendlicher Raum","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","Staedtischer Raum","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"2 Wichtig","1997","Hauptschule","Staedtischer Raum","","","",""
"2 Wichtig","1997","Hauptschule","Laendlicher Raum","","","",""
"2 Wichtig","1997","Realschule","Staedtischer Raum","","","",""
"2 Wichtig","1997","Realschule","Laendlicher Raum","","","",""
"2 Wichtig","1997","(Fach-)Abitur","Staedtischer Raum","","","",""
"2 Wichtig","1997","(Fach-)Abitur","Laendlicher Raum","","","",""
"2 Wichtig","1997","AkademikerIn","Staedtischer Raum","","","",""
"2 Wichtig","1997","AkademikerIn","Laendlicher Raum","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","Staedtischer Raum","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"3 Weniger wichtig","1997","Hauptschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1997","Hauptschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1997","Realschule","Staedtischer Raum","","","",""
"3 Weniger wichtig","1997","Realschule","Laendlicher Raum","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","Staedtischer Raum","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","Laendlicher Raum","","","",""
"3 Weniger wichtig","1997","AkademikerIn","Staedtischer Raum","","","",""
"3 Weniger wichtig","1997","AkademikerIn","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1997","Hauptschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1997","Hauptschule","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1997","Realschule","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1997","Realschule","Laendlicher Raum","","","",""
