"hlc0061_h","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2009","3","Westdeutschland","3505","0.994675839284547","0.992271108094735","0.997080570474359"
"Nein","2009","3","Ostdeutschland","1356","","",""
"Nein","2009","4","Westdeutschland","4254","0.999805939489948","0.999387509594014","1.00022436938588"
"Nein","2009","4","Ostdeutschland","1096","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2010","2","Westdeutschland","46","0.0133332309818848","0.0105097122894419","0.0161567496743277"
"Ja","2010","2","Ostdeutschland","18","","",""
"Ja","2010","3","Westdeutschland","28","","",""
"Ja","2010","3","Ostdeutschland","11","","",""
"Ja","2010","4","Westdeutschland","11","","",""
"Ja","2010","4","Ostdeutschland","7","0.00655676167245648","0.00224992557603602","0.0108635977688769"
"Ja","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","6293","0.986666769018115","0.983843250325672","0.989490287710558"
"Nein","2010","2","Ostdeutschland","1997","","",""
"Nein","2010","3","Westdeutschland","5559","0.986630040110583","0.983618414548393","0.989641665672773"
"Nein","2010","3","Ostdeutschland","1623","","",""
"Nein","2010","4","Westdeutschland","5941","0.996299920907762","0.99475744929032","0.997842392525203"
"Nein","2010","4","Ostdeutschland","1342","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2011","2","Westdeutschland","78","0.0193371515410556","0.0161235910815221","0.022550712000589"
"Ja","2011","2","Ostdeutschland","25","","",""
"Ja","2011","3","Westdeutschland","32","0.00809265346814714","0.00594074096442861","0.0102445659718657"
"Ja","2011","3","Ostdeutschland","17","","",""
"Ja","2011","4","Westdeutschland","17","","",""
"Ja","2011","4","Ostdeutschland","12","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2011","2","Westdeutschland","6976","0.980662848458944","0.977449287999411","0.983876408918478"
"Nein","2011","2","Ostdeutschland","2039","","",""
"Nein","2011","3","Westdeutschland","6627","0.991907346531853","0.989755434028134","0.994059259035571"
"Nein","2011","3","Ostdeutschland","1925","","",""
"Nein","2011","4","Westdeutschland","7406","0.994947346022169","0.993334406111054","0.996560285933285"
"Nein","2011","4","Ostdeutschland","1619","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2012","2","Westdeutschland","48","0.015099855244619","0.0121086230062999","0.0180910874829381"
"Ja","2012","2","Ostdeutschland","24","","",""
"Ja","2012","3","Westdeutschland","51","0.0132511295413783","0.0105102201832492","0.0159920388995074"
"Ja","2012","3","Ostdeutschland","28","","",""
"Ja","2012","4","Westdeutschland","28","","",""
"Ja","2012","4","Ostdeutschland","6","0.00484700033805935","0.00142895394771286","0.00826504672840584"
"Ja","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","6337","0.984900144755381","0.981908912517062","0.9878913769937"
"Nein","2012","2","Ostdeutschland","1991","","",""
"Nein","2012","3","Westdeutschland","6635","0.986748870458622","0.984007961100493","0.989489779816751"
"Nein","2012","3","Ostdeutschland","1949","","",""
"Nein","2012","4","Westdeutschland","7470","0.991340335976554","0.98924314836825","0.993437523584857"
"Nein","2012","4","Ostdeutschland","1580","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2013","2","Westdeutschland","85","0.0240837307045172","0.0206073535832452","0.0275601078257892"
"Ja","2013","2","Ostdeutschland","29","","",""
"Ja","2013","3","Westdeutschland","33","0.00827084862645927","0.00620930098302225","0.0103323962698963"
"Ja","2013","3","Ostdeutschland","21","","",""
"Ja","2013","4","Westdeutschland","22","","",""
"Ja","2013","4","Ostdeutschland","20","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","7386","0.975916269295483","0.972439892174211","0.979392646416755"
"Nein","2013","2","Ostdeutschland","1975","","",""
"Nein","2013","3","Westdeutschland","7381","0.991729151373541","0.989667603730104","0.993790699016978"
"Nein","2013","3","Ostdeutschland","1719","","",""
"Nein","2013","4","Westdeutschland","8498","0.993803502722845","0.992137208506918","0.995469796938772"
"Nein","2013","4","Ostdeutschland","1767","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2014","2","Westdeutschland","82","0.017759994412398","0.0144107587758494","0.0211092300489465"
"Ja","2014","2","Ostdeutschland","26","","",""
"Ja","2014","3","Westdeutschland","41","0.00661672923761849","0.00463571468753531","0.00859774378770167"
"Ja","2014","3","Ostdeutschland","16","","",""
"Ja","2014","4","Westdeutschland","29","","",""
"Ja","2014","4","Ostdeutschland","9","0.00411325810876664","0.00117927268478361","0.00704724353274967"
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","5892","0.982240005587602","0.978890769951054","0.985589241224151"
"Nein","2014","2","Ostdeutschland","1791","","",""
"Nein","2014","3","Westdeutschland","6393","0.993383270762382","0.991402256212298","0.995364285312465"
"Nein","2014","3","Ostdeutschland","1715","","",""
"Nein","2014","4","Westdeutschland","7681","0.995540202288282","0.994052870419951","0.997027534156614"
"Nein","2014","4","Ostdeutschland","1819","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2015","2","Westdeutschland","86","0.02703318180047","0.0227563826677882","0.0313099809331518"
"Ja","2015","2","Ostdeutschland","30","0.0301562244573615","0.0214669002713072","0.0388455486434158"
"Ja","2015","3","Westdeutschland","26","","",""
"Ja","2015","3","Ostdeutschland","24","","",""
"Ja","2015","4","Westdeutschland","28","","",""
"Ja","2015","4","Ostdeutschland","9","0.00717392139863322","0.00322549155541194","0.0111223512418545"
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","5438","0.97296681819953","0.968690019066848","0.977243617332212"
"Nein","2015","2","Ostdeutschland","1458","","",""
"Nein","2015","3","Westdeutschland","6037","0.995830143987891","0.994208119261253","0.997452168714529"
"Nein","2015","3","Ostdeutschland","1714","","",""
"Nein","2015","4","Westdeutschland","7499","0.996789329795621","0.995511312674135","0.998067346917108"
"Nein","2015","4","Ostdeutschland","1746","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2016","2","Westdeutschland","73","0.0272276589829889","0.0226274599782046","0.0318278579877732"
"Ja","2016","2","Ostdeutschland","36","0.0439444575721618","0.0328491240631628","0.0550397910811608"
"Ja","2016","3","Westdeutschland","39","0.00594325812902433","0.00385111402544558","0.00803540223260309"
"Ja","2016","3","Ostdeutschland","10","","",""
"Ja","2016","4","Westdeutschland","22","","",""
"Ja","2016","4","Ostdeutschland","15","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","4735","0.972772341017011","0.968172142012227","0.977372540021795"
"Nein","2016","2","Ostdeutschland","1275","","",""
"Nein","2016","3","Westdeutschland","5146","0.994056741870976","0.991964597767397","0.996148885974554"
"Nein","2016","3","Ostdeutschland","1527","","",""
"Nein","2016","4","Westdeutschland","7296","0.997885629859495","0.996833225154008","0.998938034564983"
"Nein","2016","4","Ostdeutschland","1775","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2017","2","Westdeutschland","83","0.02606936219101","0.0216540434919267","0.0304846808900933"
"Ja","2017","2","Ostdeutschland","20","","",""
"Ja","2017","3","Westdeutschland","29","","",""
"Ja","2017","3","Ostdeutschland","12","","",""
"Ja","2017","4","Westdeutschland","25","","",""
"Ja","2017","4","Ostdeutschland","22","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","4920","0.97393063780899","0.969515319109907","0.978345956508073"
"Nein","2017","2","Ostdeutschland","1381","","",""
"Nein","2017","3","Westdeutschland","5647","0.994443717450146","0.992509928104731","0.99637750679556"
"Nein","2017","3","Ostdeutschland","1597","","",""
"Nein","2017","4","Westdeutschland","7919","0.995192343964138","0.993671275785987","0.996713412142288"
"Nein","2017","4","Ostdeutschland","2059","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2018","2","Westdeutschland","93","0.027033124099669","0.0225305981877139","0.0315356500116242"
"Ja","2018","2","Ostdeutschland","15","","",""
"Ja","2018","3","Westdeutschland","74","0.0213643077744015","0.0175275370414491","0.0252010785073539"
"Ja","2018","3","Ostdeutschland","8","0.00701335216862224","0.00289197519896877","0.0111347291382757"
"Ja","2018","4","Westdeutschland","30","0.00308207822188667","0.00186779791143223","0.00429635853234112"
"Ja","2018","4","Ostdeutschland","6","0.00191475362594937","0.000106010335965874","0.00372349691593287"
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","4891","0.972966875900331","0.968464349988376","0.977469401812286"
"Nein","2018","2","Ostdeutschland","1274","","",""
"Nein","2018","3","Westdeutschland","5382","0.978635692225599","0.974798921492646","0.982472462958551"
"Nein","2018","3","Ostdeutschland","1567","","",""
"Nein","2018","4","Westdeutschland","7975","0.996917921778113","0.995703641467659","0.998132202088568"
"Nein","2018","4","Ostdeutschland","2238","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2019","2","Westdeutschland","98","0.0418292665903307","0.036150311170678","0.0475082220099834"
"Ja","2019","2","Ostdeutschland","38","0.0632672262773619","0.04907945940859","0.0774549931461337"
"Ja","2019","3","Westdeutschland","40","0.0135427349243164","0.0102844647362513","0.0168010051123814"
"Ja","2019","3","Ostdeutschland","20","","",""
"Ja","2019","4","Westdeutschland","20","","",""
"Ja","2019","4","Ostdeutschland","6","0.0044129826499328","0.00175670648267722","0.00706925881718837"
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","4676","0.958170733409669","0.952491777990017","0.963849688829322"
"Nein","2019","2","Ostdeutschland","1093","","",""
"Nein","2019","3","Westdeutschland","4794","0.986457265075684","0.983198994887619","0.989715535263749"
"Nein","2019","3","Ostdeutschland","1379","","",""
"Nein","2019","4","Westdeutschland","7707","0.997340245364503","0.996191866755336","0.99848862397367"
"Nein","2019","4","Ostdeutschland","2386","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2020","2","Westdeutschland","126","","",""
"Ja","2020","2","Ostdeutschland","23","","",""
"Ja","2020","3","Westdeutschland","40","0.0268357825912708","0.0224062245879114","0.0312653405946302"
"Ja","2020","3","Ostdeutschland","26","","",""
"Ja","2020","4","Westdeutschland","32","0.00465622853619748","0.00318166710705928","0.00613078996533568"
"Ja","2020","4","Ostdeutschland","12","","",""
"Ja","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","5999","0.948519293924818","0.942985278356618","0.954053309493018"
"Nein","2020","2","Ostdeutschland","1120","","",""
"Nein","2020","3","Westdeutschland","5073","0.973164217408729","0.96873465940537","0.977593775412089"
"Nein","2020","3","Ostdeutschland","1240","","",""
"Nein","2020","4","Westdeutschland","8156","0.995343771463802","0.993869210034664","0.996818332892941"
"Nein","2020","4","Ostdeutschland","2201","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
