year,pgisced97,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1985,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1985,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1985,Primary Level,1st Quintile,238,7.029116120974908,6.571538468907601,7.486693773042214,2.0,4.0,10.0,0.0,22.0,4.0,3.0,5.0
1985,Primary Level,2nd Quintile,113,7.634672952444198,6.980611299057775,8.288734605830621,2.0,5.0,10.0,0.0,22.0,5.0,2.0,6.0249999999999995
1985,Primary Level,3rd Quintile,,,,,,,,,,,,
1985,Primary Level,4th Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,1st Quintile,740,9.574694495465721,9.089195354169037,10.060193636762405,3.0,5.0,11.0,1.0,23.0,5.0,4.0,5.0
1985,Lower Secondary Level,2nd Quintile,294,8.571772232701825,8.049211339501873,9.094333125901777,2.0,5.863048733516101,10.0,1.0,22.0,6.0,5.0,7.0
1985,Lower Secondary Level,3rd Quintile,113,8.98671021133386,8.17242872352341,9.800991699144308,3.0,6.0,12.49842174594874,0.0,26.74605436487185,6.0,4.0,7.0249999999999995
1985,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1985,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1985,Upper Secondary Level,1st Quintile,1249,11.958273653636983,11.476096850759351,12.440450456514615,3.0,7.0,15.0,0.0,33.0,7.0,6.0,8.0
1985,Upper Secondary Level,2nd Quintile,907,11.76707185572813,11.321651092787686,12.212492618668573,3.0,8.0,15.0,0.0,33.0,8.0,7.0,9.0
1985,Upper Secondary Level,3rd Quintile,444,12.927589220655046,12.267797033512814,13.587381407797277,3.0,10.0,17.0,1.0,38.0,10.0,9.974999999999994,13.0
1985,Upper Secondary Level,4th Quintile,84,14.82873396729,12.984712443662998,16.672755490917,5.0,10.146304267749073,19.868568786369377,1.0,42.17142196592344,10.0,5.974999999999994,12.0
1985,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,1st Quintile,76,10.295248016000432,9.16144104212012,11.429054989880743,3.0,7.0,15.0,1.0,33.0,7.0,6.0,11.0
1985,Post-secondary Non-tertiary Level,2nd Quintile,32,12.350054898823833,9.764076023318696,14.93603377432897,3.0,8.719715059348802,13.1775713092104,1.0,28.443928273026,8.0,5.974999999999994,12.024999999999999
1985,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1985,First Stage of Tertiary Education,1st Quintile,103,10.84620184677994,9.792646360191355,11.899757333368523,3.0,8.0,15.0,1.0,33.0,8.0,6.0,10.0
1985,First Stage of Tertiary Education,2nd Quintile,128,14.228165090774208,12.939973712342502,15.516356469205915,3.0,10.0,20.0,1.0,45.5,10.0,8.0,13.0
1985,First Stage of Tertiary Education,3rd Quintile,54,22.909082653369634,15.116726429552969,30.7014388771863,2.0,9.0,16.913327601190314,1.0,39.28331900297579,9.0,6.0,13.0
1985,First Stage of Tertiary Education,4th Quintile,31,10.548229191497338,8.73252291928726,12.363935463707415,3.450729459943692,6.0,13.149172324087973,0.0,27.696836620304392,6.0,2.0,6.0
1985,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,1st Quintile,103,16.006663502596822,14.075717645453107,17.937609359740538,3.6616547657834952,8.0,17.533129110718946,1.0,38.34034062812212,8.0,5.0,10.0
1985,Second Stage of Tertiary Education,2nd Quintile,151,15.711849682849234,14.3412298844326,17.082469481265868,5.0,10.0,20.0,1.0,42.5,10.0,7.0,12.0
1985,Second Stage of Tertiary Education,3rd Quintile,118,13.255089734295352,11.841842900689585,14.668336567901118,3.0,7.0,19.058523764020403,1.0,43.146309410051,7.0,5.0,9.0
1985,Second Stage of Tertiary Education,4th Quintile,86,15.186069107020872,13.656989220543549,16.715148993498197,5.0,10.967224122791329,20.863931756309057,1.0,44.65982939077264,12.0,9.0,16.0
1985,Second Stage of Tertiary Education,5th Quintile,32,14.954242036131314,11.03886075539758,18.869623316865045,3.0,6.0,20.0,1.0,45.5,6.0,-1.0,8.0
1986,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1986,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1986,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1986,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1986,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1986,Primary Level,1st Quintile,,,,,,,,,,,,
1986,Primary Level,2nd Quintile,,,,,,,,,,,,
1986,Primary Level,3rd Quintile,,,,,,,,,,,,
1986,Primary Level,4th Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1986,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1986,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1986,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1987,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1987,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1987,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1987,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1987,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1987,Primary Level,1st Quintile,,,,,,,,,,,,
1987,Primary Level,2nd Quintile,,,,,,,,,,,,
1987,Primary Level,3rd Quintile,,,,,,,,,,,,
1987,Primary Level,4th Quintile,,,,,,,,,,,,
1987,Primary Level,5th Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1987,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1987,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1987,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1988,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1988,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1988,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1988,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1988,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1988,Primary Level,1st Quintile,,,,,,,,,,,,
1988,Primary Level,2nd Quintile,,,,,,,,,,,,
1988,Primary Level,3rd Quintile,,,,,,,,,,,,
1988,Primary Level,4th Quintile,,,,,,,,,,,,
1988,Primary Level,5th Quintile,,,,,,,,,,,,
1988,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1988,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1988,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1988,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1988,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1988,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1988,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1988,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1988,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1988,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1988,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1988,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1988,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1988,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1988,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1989,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1989,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1989,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1989,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1989,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1989,Primary Level,1st Quintile,,,,,,,,,,,,
1989,Primary Level,2nd Quintile,,,,,,,,,,,,
1989,Primary Level,3rd Quintile,,,,,,,,,,,,
1989,Primary Level,4th Quintile,,,,,,,,,,,,
1989,Primary Level,5th Quintile,,,,,,,,,,,,
1989,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1989,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1989,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1989,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1989,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1989,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1989,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1989,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1989,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1989,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1989,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1989,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1989,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1989,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1989,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1990,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1990,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1990,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1990,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1990,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1990,Primary Level,1st Quintile,144,8.530457017591592,7.830781675720472,9.230132359462713,2.0,6.0,10.692339646154732,0.0,23.73084911538683,6.0,4.0,9.0
1990,Primary Level,2nd Quintile,103,10.96354884093618,9.888093752964531,12.03900392890783,2.0,6.0,15.0,1.0,34.5,6.0,2.0,8.0
1990,Primary Level,3rd Quintile,42,14.14629340342374,11.389103001711556,16.903483805135927,3.0,5.0,18.30708613502905,1.0,41.267715337572625,5.0,0.0,7.0
1990,Primary Level,4th Quintile,,,,,,,,,,,,
1990,Primary Level,5th Quintile,,,,,,,,,,,,
1990,Lower Secondary Level,1st Quintile,422,9.750120930736248,9.223329682705929,10.276912178766567,3.0,6.0,12.0,0.0,25.5,6.0,4.0,7.0
1990,Lower Secondary Level,2nd Quintile,371,10.462703748852679,9.350711860971346,11.574695636734011,3.0,5.0,10.0,1.0,20.5,5.0,4.0,5.0
1990,Lower Secondary Level,3rd Quintile,185,10.67456771499342,9.751615124525893,11.597520305460948,2.821827377110687,5.0,14.0,1.0,30.76725893433397,5.0,2.0,5.0
1990,Lower Secondary Level,4th Quintile,53,7.588042192444527,5.976182507257097,9.199901877631957,3.0,4.0,7.0,1.0,13.0,4.0,3.0,5.0
1990,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1990,Upper Secondary Level,1st Quintile,629,11.758037746051095,11.161352255278402,12.354723236823787,3.0,7.0,15.0,1.0,33.0,7.0,6.0,7.0
1990,Upper Secondary Level,2nd Quintile,827,13.468307025987412,12.814865898402891,14.121748153571934,4.0,8.0,17.0,0.0,36.5,8.0,6.0,9.0
1990,Upper Secondary Level,3rd Quintile,603,14.655817600943536,13.958388744695023,15.353246457192048,4.0,10.0,18.0,1.0,39.0,10.0,9.0,12.0
1990,Upper Secondary Level,4th Quintile,288,15.873894485142024,14.687853342294954,17.059935627989095,5.0,10.0,19.0,1.0,40.0,10.0,8.0,12.0
1990,Upper Secondary Level,5th Quintile,72,15.443216640316997,13.189997987161359,17.696435293472636,4.0,8.841672031008176,20.0,0.0,44.0,9.0,5.974999999999994,12.0
1990,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,2nd Quintile,45,11.559203680634626,10.131626856048344,12.986780505220908,3.0,6.979010446048818,16.70206921507024,1.0,37.2551730376756,7.0,-1.0,9.049999999999999
1990,Post-secondary Non-tertiary Level,3rd Quintile,45,15.739455892711758,13.476984097428847,18.00192768799467,5.0,7.662015290412164,25.370732170237947,1.0,55.92683042559487,7.0,-1.0500000000000114,9.0
1990,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1990,First Stage of Tertiary Education,1st Quintile,51,17.509674113654945,13.456996187755452,21.56235203955444,3.7753359813178085,7.0,17.0,1.0,36.836996028023286,7.0,1.0,9.0
1990,First Stage of Tertiary Education,2nd Quintile,81,12.525622551231846,10.992489047089808,14.058756055373884,3.0,7.0,15.120471189833093,1.0,33.30117797458273,7.0,4.0,9.024999999999999
1990,First Stage of Tertiary Education,3rd Quintile,78,11.589151283314049,10.445905657308401,12.732396909319696,3.0,8.0,16.688900821548565,1.0,37.222252053871415,8.0,4.0,11.0
1990,First Stage of Tertiary Education,4th Quintile,49,12.506305824884457,11.082359079618806,13.930252570150108,6.0,10.0,15.923149098159234,1.0,30.807872745398086,10.0,5.0,13.024999999999999
1990,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,1st Quintile,39,14.608204299643292,12.421296905141936,16.795111694144648,5.0,10.0,15.330911493735488,1.0,30.82727873433872,10.0,5.0,13.0
1990,Second Stage of Tertiary Education,2nd Quintile,93,16.417869543279508,14.86292226671461,17.972816819844407,5.0,10.068492358460137,25.0,0.0,55.0,10.0,5.0,12.0
1990,Second Stage of Tertiary Education,3rd Quintile,127,19.687274274850118,16.734841047695163,22.639707502005074,6.0,13.558200089321499,23.0,1.0,48.5,13.0,10.0,16.0
1990,Second Stage of Tertiary Education,4th Quintile,126,17.265166187696718,15.588644814889644,18.94168756050379,3.862960333565011,10.0,22.0,0.0,49.20555949965249,10.0,8.0,13.024999999999999
1990,Second Stage of Tertiary Education,5th Quintile,84,18.715914688612468,15.653392951612876,21.77843642561206,5.0,10.0,20.07108367865497,1.0,42.67770919663742,10.0,5.0,13.0
1991,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1991,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1991,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1991,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1991,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1991,Primary Level,1st Quintile,,,,,,,,,,,,
1991,Primary Level,2nd Quintile,,,,,,,,,,,,
1991,Primary Level,3rd Quintile,,,,,,,,,,,,
1991,Primary Level,4th Quintile,,,,,,,,,,,,
1991,Primary Level,5th Quintile,,,,,,,,,,,,
1991,Lower Secondary Level,1st Quintile,,,,,,,,,,,,
1991,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1991,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1991,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1991,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1991,Upper Secondary Level,1st Quintile,,,,,,,,,,,,
1991,Upper Secondary Level,2nd Quintile,,,,,,,,,,,,
1991,Upper Secondary Level,3rd Quintile,,,,,,,,,,,,
1991,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1991,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1991,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1991,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1991,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1991,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1991,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1992,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1992,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1992,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1992,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1992,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1992,Primary Level,1st Quintile,,,,,,,,,,,,
1992,Primary Level,2nd Quintile,,,,,,,,,,,,
1992,Primary Level,3rd Quintile,,,,,,,,,,,,
1992,Primary Level,4th Quintile,,,,,,,,,,,,
1992,Primary Level,5th Quintile,,,,,,,,,,,,
1992,Lower Secondary Level,1st Quintile,37,44.11146977011268,28.636120937028075,59.58681860319728,9.902534839090352,12.0,25.0,3.0,47.646197741364475,12.0,6.0,14.0
1992,Lower Secondary Level,2nd Quintile,,,,,,,,,,,,
1992,Lower Secondary Level,3rd Quintile,,,,,,,,,,,,
1992,Lower Secondary Level,4th Quintile,,,,,,,,,,,,
1992,Lower Secondary Level,5th Quintile,,,,,,,,,,,,
1992,Upper Secondary Level,1st Quintile,276,20.53988330357511,17.91407501211313,23.16569159503709,7.0,12.0,19.046710825156723,1.0,37.116777062891806,12.0,11.0,14.0
1992,Upper Secondary Level,2nd Quintile,119,42.2888657773296,32.82206420823942,51.75566734641978,7.0,12.0,23.964931059348924,2.0,49.41232764837231,12.0,11.0,14.0
1992,Upper Secondary Level,3rd Quintile,48,96.41079186290534,73.60786146033129,119.21372226547939,8.0,22.638460665783022,69.67788934077475,2.0,162.1947233519369,22.0,11.0,32.0
1992,Upper Secondary Level,4th Quintile,,,,,,,,,,,,
1992,Upper Secondary Level,5th Quintile,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,1st Quintile,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,3rd Quintile,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,4th Quintile,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,5th Quintile,,,,,,,,,,,,
1992,First Stage of Tertiary Education,1st Quintile,,,,,,,,,,,,
1992,First Stage of Tertiary Education,2nd Quintile,,,,,,,,,,,,
1992,First Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1992,First Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1992,First Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,1st Quintile,76,31.115125394030773,23.71590224840699,38.514348539654556,6.915947247889885,12.0,21.025279074128953,3.0,42.18927681348755,12.0,8.0,16.0
1992,Second Stage of Tertiary Education,2nd Quintile,80,33.65256896386951,25.184224279444198,42.12091364829483,9.0,14.891890068486628,24.61319502619121,4.0,48.032987565478024,15.0,15.0,20.0
1992,Second Stage of Tertiary Education,3rd Quintile,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,4th Quintile,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,5th Quintile,,,,,,,,,,,,
1993,Pre-primary Level,1st Quintile,,,,,,,,,,,,
1993,Pre-primary Level,2nd Quintile,,,,,,,,,,,,
1993,Pre-primary Level,3rd Quintile,,,,,,,,,,,,
1993,Pre-primary Level,4th Quintile,,,,,,,,,,,,
1993,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1993,Primary Level,1st Quintile,76,6.68596388810609,5.938826443053667,7.433101333158513,1.0,5.0,10.0,0.0,23.5,5.0,4.0,8.0
1993,Primary Level,2nd Quintile,93,9.064479705327798,7.974363255240978,10.154596155414618,3.0,5.0,12.0,0.0,25.5,5.0,0.0,6.0
1993,Primary Level,3rd Quintile,77,7.408017002467167,6.28778539391037,8.528248611023965,2.0,5.0,8.0,0.0,17.0,5.0,3.9749999999999943,7.0
1993,Primary Level,4th Quintile,,,,,,,,,,,,
1993,Primary Level,5th Quintile,,,,,,,,,,,,
1993,Lower Secondary Level,1st Quintile,303,8.847396921290231,8.271617403861443,9.42317643871902,1.0,5.0,14.0,0.0,33.5,5.0,3.9749999999999943,7.0
1993,Lower Secondary Level,2nd Quintile,356,8.709274320515982,8.14667164843511,9.271876992596855,2.0,5.0,11.0,0.0,24.5,5.0,4.0,6.0
1993,Lower Secondary Level,3rd Quintile,292,9.289098183923308,8.632542706653407,9.945653661193209,2.0,5.0,13.924077407651426,0.0,31.810193519128568,5.0,3.9749999999999943,6.0
